MarketingContentAttachmentDescription
contentName,attachmentIdentifier,usageName,relationName,relationShortDescription,relationLongDescription,languageId,delete
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,Cotton Towels,Cotton Towels,,-1,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,Bathroom Accessories,Bathroom Accessories,,-1,0
Components_Atct_1,Components_Atct_1,NOUSAGE,Custom Desktops,Custom Desktops,,-1,0
Components_Atct_2,Components_Atct_2,NOUSAGE,Custom Laptops,Custom Laptops,,-1,0
Desktops_Atct_1,Desktops_Atct_1,NOUSAGE,Custom Desktop,Custom Desktop,,-1,0
Desktops_Atct_2,Desktops_Atct_2,NOUSAGE,Save on Printers,Save on Printers,,-1,0
Dairy_Atct_1,Dairy_Atct_1,NOUSAGE,Creamy Camembert,Creamy Camembert,,-1,0
Dairy_Atct_2,Dairy_Atct_2,NOUSAGE,Refreshing Milk,Refreshing Milk,,-1,0
DesktopsAndLaptops,DesktopsAndLaptops,NOUSAGE,Desktops and Laptops,Desktops and Laptops,,-1,0
GetReadyForSchool,GetReadyForSchool,NOUSAGE,Get Ready For School,Get Ready For School,,-1,0
PowerOnTheGo,PowerOnTheGo,NOUSAGE,Power On The Go,Power On The Go,,-1,0
Fruits_Atct_1,Fruits_Atct_1,NOUSAGE,Red and Delicious,Red and Delicious,,-1,0
Fruits_Atct_2,Fruits_Atct_2,NOUSAGE,Bountiful Berries,Bountiful Berries,,-1,0
Furniture_Atct_1,Furniture_Atct_1,NOUSAGE,Bedroom Furniture,Bedroom Furniture,,-1,0
Furniture_Atct_2,Furniture_Atct_2,NOUSAGE,Save on Lighting,Save on Lighting,,-1,0
FreeDelivery,FreeDelivery,NOUSAGE,Free Delivery,Free Delivery,,-1,0
AtlanticLobster,AtlanticLobster,NOUSAGE,Atlantic Lobster,Atlantic Lobster,,-1,0
CrispRomaine,CrispRomaine,NOUSAGE,Crisp Romaine,Crisp Romaine,,-1,0
FreeConsultation,FreeConsultation,NOUSAGE,Free Consultation,Free Consultation,,-1,0
NaturalVitamins,NaturalVitamins,NOUSAGE,Natural Vitamins,Natural Vitamins,,-1,0
AutomaticRefills,AutomaticRefills,NOUSAGE,Automatic Refills,Automatic Refills,,-1,0
LivingRoomSale,LivingRoomSale,NOUSAGE,Living Room Sale,Living Room Sale,,-1,0
PerfectEveryTime,PerfectEveryTime,NOUSAGE,Perfect Every Time,Perfect Every Time,,-1,0
SaveOnLighting,SaveOnLighting,NOUSAGE,Save On Lighting,Save On Lighting,,-1,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,Stainless Cookware,Stainless Cookware,,-1,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,Big Kitchen Savings,Big Kitchen Savings,,-1,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,Custom Laptops,Custom Laptops,,-1,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,Save on Accessories,Save on Accessories,,-1,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,Save on Lighting,Save on Lighting,,-1,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,Update Living Room,Update Living Room,,-1,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz Magazine,Photoritz Magazine,,-1,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime Magazine,SocietyTime Magazine,,-1,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,Honey Glazed Grilled,Honey Glazed Grilled,,-1,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,Sashimi Salmon,Sashimi Salmon,,-1,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,Automatic Refills,Automatic Refills,,-1,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,All Natural Vitamins,All Natural Vitamins,,-1,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,Subscribe and Save,Subscribe and Save,,-1,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,Subscribe To NewsLetters,Subscribe To NewsLetters,,-1,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense Magazine,Econo Sense Magazine,,-1,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,Subscribe to Newsletters,Subscribe to Newsletters,,-1,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish Magazine,Delish Magazine,,-1,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,Power on the Go,Power on the Go,,-1,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,Get Ready for School,Get Ready for School,,-1,0
Tableware_Atct_1,Tableware_Atct_1,NOUSAGE,Mix and Match,Mix and Match,,-1,0
Tableware_Atct_2,Tableware_Atct_2,NOUSAGE,Mix and Match Plates,Mix and Match Plates,,-1,0
Vegetables_Atct_1,Vegetables_Atct_1,NOUSAGE,Field Carrots,Field Carrots,,-1,0
Vegetables_Atct_2,Vegetables_Atct_2,NOUSAGE,Packaged Salad Mix,Packaged Salad Mix,,-1,0
Vitamins_Atct_1,Vitamins_Atct_1,NOUSAGE,All Natural Vitamins,All Natural Vitamins,,-1,0
Vitamins_Atct_2,Vitamins_Atct_2,NOUSAGE,Flu Fighting Gel Caps,Flu Fighting Gel Caps,,-1,0
