MarketingContentAttachmentDescription
contentName,attachmentIdentifier,usageName,relationName,relationShortDescription,relationLongDescription,languageId,delete
MenSuits_Atct_1,MenSuits_Atct_1,NOUSAGE,西装,西装,,-7,0
MenSuits_Atct_2,MenSuits_Atct_2,NOUSAGE,丝绸领带,丝绸领带,,-7,0
MenRow1_Content,MenRow1_Content,NOUSAGE,西装,西装,,-7,0
WAcc_Atct_1,WAcc_Atct_1,NOUSAGE,皮带,皮带,,-7,0
WAcc_Atct_2,WAcc_Atct_2,NOUSAGE,完美手袋,完美手袋,,-7,0
WHB_Atct_1,WHB_Atct_1,NOUSAGE,完美手袋,完美手袋,,-7,0
WHB_Atct_2,WHB_Atct_2,NOUSAGE,墨镜,墨镜,,-7,0
WPants_Atct_1,WPants_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WPants_Atct_2,WPants_Atct_2,NOUSAGE,皮带,皮带,,-7,0
WSB_Atct_1,WSB_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WSB_Atct_2,WSB_Atct_2,NOUSAGE,衬衫和上衣,衬衫和上衣,,-7,0
WSh_Atct_1,WSh_Atct_1,NOUSAGE,闪亮晚裙,闪亮晚裙,,-7,0
WSh_Atct_2,WSh_Atct_2,NOUSAGE,鞋子促销,鞋子促销,,-7,0
WSk_Atct_1,WSk_Atct_1,NOUSAGE,牛仔裤,牛仔裤,,-7,0
WSk_Atct_2,WSk_Atct_2,NOUSAGE,夏季大减价,夏季大减价,,-7,0
WSw_Atct_1,WSw_Atct_1,NOUSAGE,闪亮晚裙,闪亮长裙享受所有女士长裙 15% 折扣,,-7,0
WSw_Atct_2,WSw_Atct_2,NOUSAGE,舒适毛衣,"购买 1 件舒适毛衣后，第 2 件享受 25% 的折扣",,-7,0
Accessories_Atct_1,Accessories_Atct_1,NOUSAGE,清晰锐利,清晰锐利,,-7,0
Accessories_Atct_2,Accessories_Atct_2,NOUSAGE,配件价格优惠,配件价格优惠,,-7,0
Appliances_Atct_1,Appliances_Atct_1,NOUSAGE,完美表现每一次,完美表现每一次,,-7,0
Appliances_Atct_2,Appliances_Atct_2,NOUSAGE,大型厨房设备优惠,大型厨房设备优惠,,-7,0
BathAcc_Atct_1,BathAcc_Atct_1,NOUSAGE,棉质毛巾,棉质毛巾,,-7,0
BathAcc_Atct_2,BathAcc_Atct_2,NOUSAGE,浴室配件,浴室配件,,-7,0
Components_Atct_1,Components_Atct_1,NOUSAGE,定制台式机,定制台式机,,-7,0
Components_Atct_2,Components_Atct_2,NOUSAGE,定制笔记本电脑,定制笔记本电脑,,-7,0
Desktops_Atct_1,Desktops_Atct_1,NOUSAGE,定制台式机,定制台式机,,-7,0
Desktops_Atct_2,Desktops_Atct_2,NOUSAGE,打印机价格优惠,打印机价格优惠,,-7,0
Dairy_Atct_1,Dairy_Atct_1,NOUSAGE,乳脂状卡门贝干酪,乳脂状卡门贝干酪,,-7,0
Dairy_Atct_2,Dairy_Atct_2,NOUSAGE,新鲜牛奶,新鲜牛奶,,-7,0
DesktopsAndLaptops,DesktopsAndLaptops,NOUSAGE,台式机和笔记本,台式机和笔记本,,-7,0
GetReadyForSchool,GetReadyForSchool,NOUSAGE,开学装备优惠,开学装备优惠,,-7,0
PowerOnTheGo,PowerOnTheGo,NOUSAGE,随时随地，精彩无限,随时随地，精彩无限,,-7,0
Fruits_Atct_1,Fruits_Atct_1,NOUSAGE,蛇果,蛇果,,-7,0
Fruits_Atct_2,Fruits_Atct_2,NOUSAGE,多汁浆果,多汁浆果,,-7,0
Furniture_Atct_1,Furniture_Atct_1,NOUSAGE,卧室家具,卧室家具,,-7,0
Furniture_Atct_2,Furniture_Atct_2,NOUSAGE,灯具价格优惠,灯具价格优惠,,-7,0
FreeDelivery,FreeDelivery,NOUSAGE,免费送货,免费送货,,-7,0
AtlanticLobster,AtlanticLobster,NOUSAGE,大西洋龙虾,大西洋龙虾,,-7,0
CrispRomaine,CrispRomaine,NOUSAGE,爽脆生菜,爽脆生菜,,-7,0
FreeConsultation,FreeConsultation,NOUSAGE,免费咨询,免费咨询,,-7,0
NaturalVitamins,NaturalVitamins,NOUSAGE,天然维生素,天然维生素,,-7,0
AutomaticRefills,AutomaticRefills,NOUSAGE,自动续药,自动续药,,-7,0
LivingRoomSale,LivingRoomSale,NOUSAGE,起居室,起居室,,-7,0
PerfectEveryTime,PerfectEveryTime,NOUSAGE,完美表现每一次,完美表现每一次,,-7,0
SaveOnLighting,SaveOnLighting,NOUSAGE,灯具价格优惠,灯具价格优惠,,-7,0
Kitchenware_Atct_1,Kitchenware_Atct_1,NOUSAGE,不锈钢厨具,不锈钢厨具,,-7,0
Kitchenware_Atct_2,Kitchenware_Atct_2,NOUSAGE,大型厨房设备优惠,大型厨房设备优惠,,-7,0
Laptops_Atct_1,Laptops_Atct_1,NOUSAGE,定制笔记本电脑,定制笔记本电脑,,-7,0
Laptops_Atct_2,Laptops_Atct_2,NOUSAGE,配件价格优惠,配件价格优惠,,-7,0
Lighting_Atct_1,Lighting_Atct_1,NOUSAGE,灯具价格优惠,灯具价格优惠,,-7,0
Lighting_Atct_2,Lighting_Atct_2,NOUSAGE,升级起居室,升级起居室,,-7,0
Magazines_Atct_1,Magazines_Atct_1,NOUSAGE,Photoritz 杂志,Photoritz 杂志,,-7,0
Magazines_Atct_2,Magazines_Atct_2,NOUSAGE,SocietyTime 杂志,SocietyTime 杂志,,-7,0
Meat_Atct_1,Meat_Atct_1,NOUSAGE,蜜汁烤制,蜜汁烤制,,-7,0
Meat_Atct_2,Meat_Atct_2,NOUSAGE,三文鱼刺身,三文鱼刺身,,-7,0
Medicines_Atct_1,Medicines_Atct_1,NOUSAGE,自动续药,自动续药,,-7,0
Medicines_Atct_2,Medicines_Atct_2,NOUSAGE,全天然维生素,全天然维生素,,-7,0
SubscribeAndSave,SubscribeAndSave,NOUSAGE,订阅优惠,订阅优惠,,-7,0
SubscribeToNewsletters,SubscribeToNewsletters,NOUSAGE,订阅时事通讯,订阅时事通讯,,-7,0
SubscribeToMagazines,SubscribeToMagazines,NOUSAGE,Econo Sense 杂志,Econo Sense 杂志,,-7,0
Newsletters_Atct_1,Newsletters_Atct_1,NOUSAGE,订阅时事通讯,订阅时事通讯,,-7,0
Newsletters_Atct_2,Newsletters_Atct_2,NOUSAGE,Delish 杂志,Delish 杂志,,-7,0
Tablets_Atct_1,Tablets_Atct_1,NOUSAGE,随时随地，精彩无限,随时随地，精彩无限,,-7,0
Tablets_Atct_2,Tablets_Atct_2,NOUSAGE,开学装备优惠,开学装备优惠,,-7,0
Tableware_Atct_1,Tableware_Atct_1,NOUSAGE,混合搭配,混合搭配,,-7,0
Tableware_Atct_2,Tableware_Atct_2,NOUSAGE,混合搭配餐盘,混合搭配餐盘,,-7,0
Vegetables_Atct_1,Vegetables_Atct_1,NOUSAGE,种植胡萝卜,种植胡萝卜,,-7,0
Vegetables_Atct_2,Vegetables_Atct_2,NOUSAGE,包装什锦沙拉,包装什锦沙拉,,-7,0
Vitamins_Atct_1,Vitamins_Atct_1,NOUSAGE,全天然维生素,全天然维生素,,-7,0
Vitamins_Atct_2,Vitamins_Atct_2,NOUSAGE,治感冒的胶丸,治感冒的胶丸,,-7,0
