MarketingContentDescription
contentName,location,marketingText,langId,field1,field2,delete
CorporateInfoCenter,,"<div class=""container_static_full_width container_margin_5px""> <div class=""static_page_content""> <div class=""page_header"" role=""heading"" aria-level=""1"">關於我們 </div> <div class=""content_box""> <div class=""header_top"">我們的故事 </div> <div class=""item_spacer_5px""></div> <div class=""item_spacer_10px""></div> <div class=""info_section""> <p>[storeName] 成立於 1957，開始時是位在紐約市的一家貨品和服務的小商店。現在，在全球 15 個國家擁有超過 800 家 [storeName] 百貨商店。[storeName] 員工超過 125,000 人。</p> <br> <p>我們一直以來對於高品質產品、價格合理的承諾，也會在 [storeName].com 繼續下去，一如您所信賴的實體店面，也有同樣的品牌與風格，只要動動手指，24 小時隨時提供服務。</p> <br> <p>請逛逛，希望您會喜歡您所看到的！</p> </div> <div class=""header"">我們的使命</div> <div class=""info_section""> <p>我們的使命是盡可能為客戶提供最好、最方便的線上購物體驗。我們在提供產品時，會確實以容易開啟且穩固結實的包裝出貨，我們接受所有主要的信用卡。</p> </div> <div class=""header"">企業責任</div> <div class=""info_section""> <p>[storeName] 的每個業務層面都支援健康的生活。從「更安全的社區」計劃到環保永續性專案，我們因為對購物者以及他們的多樣性、社群、健康與安全負責而感到自豪。</p> </div> </div> </div> <div class=""clear_float""></div> </div>",-8,,,0
CorporateContactUsCenter,,<div class="container_static_full_width container_margin_5px"> <div class="static_page_content"> <div class="page_header" role="heading" aria-level="1">聯絡 [storeName] 企業</div> <div class="content_box"> <div class="header_top">[storeName] 總部</div> <div class="item_spacer_5px"></div> <div class="item_spacer_10px"></div> <div class="info_section"> <p>我們會提供您最好的客戶服務。如果您有問題或意見想與我們聯絡，請選擇以下的適當部門，以便取得即時回應：</p> </div> <div class="header">人力資源部</div> <div class="info_section"> <p>我們的「人力資源」辦公室服務時間為星期一到星期五，上午 8 點到下午 5 點（東部時間）。您可以隨時透過電子郵件聯絡我們：careers@[storeName].com</p> </div> <div class="header">消費者關係</div> <div class="info_section"> <p>我們的「消費者關係」辦公室服務時間為星期三到星期五，上午 8 點到下午 5 點（東部時間）。您可以隨時透過電子郵件聯絡我們：relations@[storeName].com</p> </div> <div class="header">企業責任</div> <div class="info_section"> <p>如需 [storeName] 企業責任的相關資訊，請造訪「關於我們」網頁，或傳送訊息給我們：info@[storeName].com</p> </div> <div class="item_spacer_50px"></div> <div class="info_section"> <p>[storeName] 企業總公司位於：</p> <p>Street123</p> <p>Toronto Ontario</p> <p>Canada M3C-1L1</p> </div> </div> </div> <div class="clear_float"></div> </div>,-8,,,0
EmailFooter,,"<p style=""margin: 0; line-height: 14px;"">我們的使命是盡可能為客戶提供最好、最方便的線上購物體驗。我們在提供產品時，會確實以容易開啟且穩固結實的包裝出貨。</p><p style=""margin: 0; line-height: 14px;"">&nbsp;</p><p style=""margin: 0; line-height: 14px;"">如需相關資訊，請查看我們的<a style=""color: #0081AF; text-decoration: none;""class=""link"" href=""[LINK1]"">隱私權條款</a></p><p style=""margin: 0; line-height: 14px;"">&nbsp;<p style=""margin: 0; line-height: 14px;""><a style=""color: #0081AF; text-decoration: none;"" class=""link""href=""[LINK2]"">www.[STORE_NAME].com</a> | Copyright [STORE_NAME], NY. 2012.</p>",-8,,,0
PasswordChangeNotifyCenter,,<p> 親愛的 [userName]，<br /><br /><br />我們已經收到您期望透過電子郵件收到密碼的要求。<br /><br />您的密碼是：[password]<br /><br />請記住，您的密碼有區分大小寫。<br /><br /><br />感謝您，<br />[storeName] 團隊</p><br />,-8,,,0
AccountActivationCenter,,<h2 style="color: #808080; font-size: 16px; font-weight: normal; margin-top: 30px; margin-bottom: 12px;">親愛的使用者，</h2>               <p style="line-height: 14px; margin: 0;">您的帳戶現在已生效。</p>                             <p style="line-height: 14px; margin: 0;">請按一下下方來登入並繼續購物。               <p style="margin: 15px 0; line-height: 14px; overflow: hidden; width: 558px; word-wrap: break-word;">                <a style="color: #0081AF; text-decoration: underline;" class="link" href="[link]">[link]</a>               </p>                             <p style="line-height: 14px; margin: 0;">感謝您，</p>                             <p style="line-height: 14px; margin: 0;">[storeName] 團隊</p>,-8,,,0
OrderCancelNotifyRow1,,<p style="margin:0; padding:0; line-height:14px; color:#404040; font-size:12px; padding-bottom:14px;">感謝您訂購 [storeName]。您的訂單（號碼為 [orderNumber]）無法完成，因為您的付款授權有問題。若想購買下列項目，請撥 1-800-555-1234 與我們聯絡。再次感謝您在 [storeName] 購物！</p><br />,-8,,,0
OrderShipNotifyRow1,,<p style="margin:0; padding:0; line-height:14px; color:#404040; font-size:12px; padding-bottom:14px;">感謝您訂購 [storeName]。我們已收到您訂單（號碼為 [orderNumber]）的付款授權。 您可使用下列的出貨追蹤號碼來追蹤這個包裹：<strong>[trackingNumber]</strong>。如果您要將項目運送到其他出貨地址，或使用其他的出貨方法，您會收到另一封內含這些出貨明細的電子郵件。 如果您對訂單有任何問題或疑慮，您可以傳送電子郵件到 orders@[storeName].com，或撥 1-800-555-1234 與我們聯絡。再次感謝您在 [storeName] 購物！</p><br />,-8,,,0
PasswordResetNotifyAdminContent,,<h2 style="color: #808080; font-size: 16px; font-weight: normal; margin-top: 30px; margin-bottom: 12px;">親愛的[userName]，</h2>               <p style="margin: 0; line-height: 14px; color: #404040; font-size: 12px;">已收到您的要求，我們將重設您的密碼。</p>               <br />               <p style="margin: 0; line-height: 14px; color: #404040; font-size: 12px;"><strong>您的驗證碼是： </strong>[validationCode]</p>               <br />               <p style="margin: 0; line-height: 14px; color: #404040; font-size: 12px;"><strong>複製驗證碼，在下列頁面輸入它以重設密碼： </strong>[resetPasswordFormURL]</p>               <br />                             <p style="margin: 0; line-height: 14px; color: #404040; font-size: 12px;">感謝您，</p>                             <p style="margin: 0; line-height: 14px; color: #404040; font-size: 12px;">[storeName] 團隊</p><br /><br />,-8,,,0
"Buy One, Get One Free",images/catalog/zh_TW/BuyOneGetOneFree_WineGlasses.jpg,購買一份，即可獲贈一只酒杯,-8,,,0
Top Selling Item,images/catalog/zh_TW/TopSellingItem.jpg,目前最暢銷的線上項目,-8,,,0
Furniture Category Discount,images/catalog/zh_TW/CategoryDiscount_Furniture.jpg,「家具」種類全面 20% 折扣,-8,,,0
Free Ground Shipping,images/catalog/zh_TW/ShippingDiscount_FreeGroundShipping.jpg,免費運送,-8,,,0
Set Personalized Catalog,, ,-8,,,0
RecommendedCatEntries,,建議 ,-8,,,0
HomePageESpotTitle,,夏季新裝到貨日期...,-8,,,0
B2BHomePageESpotCategoryTitle,,精選種類,-8,,,0
B2BHomePageESpotCatalogEntryTitle,,最暢銷產品,-8,,,0
HomeHero1,,<link href="[imagePath]rwdWebAssets/homePageMainESpot/styles.css" rel="stylesheet"/> <div id="homeHero1" class="homeHero">  <div id="homeHero1-background" class="homeHero-background" data-carousel-background></div>  <a id="homeHero1-pageButton" class="homeHero-pageButton" alt="Colors of Summer" data-carousel-pageButton>   <img src="[imagePath]rwdWebAssets/homePageMainESpot/bkgd-girl.jpg"/>  </a>  <div class="imageContainer">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src="[imagePath]rwdWebAssets/homePageMainESpot/girl.png"/><![endif]-->        </div>  <div class="textContainer">     <h3><span class="m">COLORS</span><span class="s"> OF </span><span class="l">SUMMER</span></h3>   <a class="toggle" href="#" data-toggle="contentCarouselWidget[widgetSuffix]">Show Details</a>   <p id="homeHero1-details">我們的夏季服飾，有鮮明的色調，輕鬆自在的衣型，以及滑順的布料。樣式輕巧，價格出乎意料。</p>     <a class="button" href="[fullPathHomeURL]/apparel/women/dresses">立即採購</a>  </div> </div>,-8,,,0
HomeHero2,,<link href="[imagePath]rwdWebAssets/homePageMainESpot/styles.css" rel="stylesheet"/> <div id="homeHero2" class="homeHero">  <div id="homeHero2-background" class="homeHero-background" data-carousel-background></div>  <a id="homeHero2-pageButton" class="homeHero-pageButton" alt="Luxury Lightweight Jackets" data-carousel-pageButton>   <img src="[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg"/>  </a>  <div class="imageContainer">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src="[imagePath]rwdWebAssets/homePageMainESpot/rob.png"/><![endif]-->        </div>  <div class="textContainer">     <h3><span class="m">LUXURY</span><span class="s"> LIGHTWEIGHT </span><span class="l">JACKETS</span></h3>   <a class="toggle" href="#" data-toggle="contentCarouselWidget[widgetSuffix]">Show Details</a>   <p id="homeHero2-details">我們新推出的不規則運動夾克既簡潔又酷炫，很適合夏季穿著。輕羊毛材質，超級舒適，款式多樣，正式和休閒風格，巧妙融合為一。</p>     <a class="button" href="[fullPathHomeURL]/apparel/men/jackets">立即採購</a>  </div> </div>,-8,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->        </div>  <div class=""textContainer"">     <h3><span class=""s"">SIMPLE, </span><span class=""m"">CLASSIC </span><span class=""l"">DRESSES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero3-details"">嬌媚花朵、俏皮圖案、標緻條紋，和令人眼睛為一亮的扇貝型圓點。不論您的想像飛向何方，請看一眼我們青少年的服飾系列，發現您最新的寵愛。</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">立即採購</a>  </div> </div>",-8,,,0
HomeShoeComfortAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/homePageEspot_Left/styles.css" /> <div class="col4" id="homePageEspot_Left" role="region" aria-label="home page Espot womens shoes">    <div class="homeESpotContainer" id="homePageEspot_Left_Slot">       <div class="textContainer">          <div class="title">                         舒適平底鞋</div>          <div class="bodyText">                         設計精美、邊緣具有彈性、絕對合腳的輕軟皮鞋。 這些平底鞋輕質耐用，配上鞋墊和軟襯，讓您整天舒爽無比。另外還可特別訂購多種顏色的個性鞋帶組合和型樣。</div>          <div class="button"><a alt="" role="link" aria-label="Shop now womens shoes" href="[fullPathHomeURL]/apparel/women/shoes">立即採購</a></div>       </div>       <div class="imageContainer">       <img alt="" src="[imagePath]rwdWebAssets/homePageEspot_Left/eyeCandy.jpg" />                     </div>    </div> </div> ,-8,,,0
HomePolosDiscountContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/homePageEspot_Middle/styles.css" /> <div class="col4" id="homePageEspot_Middle" role="region" aria-label="home page Espot mens shirts">    <div class="homeESpotContainer" id="homePageEspot_Middle_Slot">       <div class="imageContainer">                       <img alt="" src="[imagePath]rwdWebAssets/homePageEspot_Middle/mens.jpg">                     </div>       <div class="textContainer">          <div class="title">                         Polo 衫享有 50% 折扣</div>          <div class="bodyText">                         請採用我們精挑細選、富於現代感且很容易搭配的 Polo 衫，展現您隨性又時髦的風采。它們色彩千變萬化，持久不變形又防皺。採購超出 60 美元（稅前）免運費。</div>          <div class="button"><a alt="" role="link" aria-label="Shop now mens shirts" href="[fullPathHomeURL]/apparel/men/shirts">立即採購</a></div>       </div>    </div> </div>,-8,,,0
HomeKidsApparelAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/homePageEspot_Right/styles.css" /> <div class="col4" id="homePageEspot_Right" role="region" aria-label="home page Espot kids">    <div class="homeESpotContainer" id="homePageEspot_Right_Slot">       <div class="textContainer">          <div class="title">                       童裝</div>          <div class="bodyText"> 夏日樣式在於圖案有趣、色彩明亮、舒適和耐用。我們提供時尚、好穿又實惠的童裝。消費 100 美元 * 或以上，可得 25 美元禮卷。<div class="finePrint">                         * 稅前。禮卷可在下次來訪時兌換。</div>          </div>          <div class="button"><a alt="" role="link" aria-label="Shop now girls category" href="[fullPathHomeURL]/apparel/girls">立即採購</a></div>       </div>       <div class="imageContainer">                     <img alt="" id="kids1" src="[imagePath]rwdWebAssets/homePageEspot_Right/kids1.jpg">                     <img alt="" id="kids2" src="[imagePath]rwdWebAssets/homePageEspot_Right/kids2.png">                   </div>    </div> </div>,-8,,,0
HomeBrightIdeasAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/homePageEspot1/styles.css" /> <div class="col8" id="homePageEspot1" role="region" aria-label="home page Espot home furnishing">    <div class="homeESpotContainer" id="homePageEspot1_Slot">       <div class="textContainer">          <div class="title">                     明亮構想</div>          <div class="bodyText">                     大地和天空啟發了各種鮮明的色彩、圖樣和形狀，請用它們來召喚您的夏日空間。 讓我們傳統和現代兼容並蓄的家居裝飾精品照亮您家裡的每個角落。</div>          <div class="button"><a alt="" role="link" aria-label="Shop now home furnishing" href="[fullPathHomeURL]/home---furnishing">立即採購</a></div>       </div>       <div class="imageContainer">                      <img alt="" id="accent1" src="[imagePath]rwdWebAssets/homePageEspot1/accent1.png">                      <img alt="" id="accent2" src="[imagePath]rwdWebAssets/homePageEspot1/accent2.png">    <div id="accent3" class="container">    <div class="accent3">                                     <!--[if IE 8]>            <img alt="" id="accent3" src="[imagePath]rwdWebAssets/homePageEspot1/accent3.png">     <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>                                 <!--<![endif]-->        </div>   </div>     <img alt="" id="accent4" src="[imagePath]rwdWebAssets/homePageEspot1/accent4.png">                   </div>    </div> </div> ,-8,,,0
HomeHandbagsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/homePageEspot2/styles.css" /> <div class="col8" id="homePageEspot2" role="region" aria-label="home Page Espot handbags">    <div class="homeESpotContainer" id="homePageEspot2_Slot">       <div class="textContainer">          <div class="title">                     手提包</div>          <div class="bodyText">                     請盡情品味精選真皮豪華絨面手提包，顏色絕美，令人屏息。 從超大型手提包到優雅的免提式手提包，在我們手工製作的設計師精品中，您可以找到價格完美的絕佳匹配。</div>          <div class="button"><a alt="" role="link" aria-label="Shop now womens handbags" href="[fullPathHomeURL]/apparel/women/handbags">立即採購</a></div>       </div>       <div class="imageContainer">                   <img alt="" src="[imagePath]rwdWebAssets/homePageEspot2/bags.jpg">                 </div>    </div> </div>,-8,,,0
WomenLandingPage_Atct_brand1,,Brand1,-8,,,0
WomenLandingPage_Atct_brand2,,brand2,-8,,,0
WomenLandingPage_Atct_brand3,,brand3,-8,,,0
WomenLandingPage_Atct_brand4,,brand4,-8,,,0
WomenLandingPage_Atct_brand5,,brand5,-8,,,0
HeaderESpot15OffPurchaseAd,,全面可享 15% 折扣,-8,,,0
HeaderESpotFreeShippingSpecial,,不收運費,-8,,,0
HeaderLeftAdvertisement,,<div style="padding:10px 0;background-color:#f5f5f5;color:#C64200;font-size:15px;text-align:center;">最新到貨全面<b>八折</b></div>,-8,,,0
HeaderRightAdvertisement,,<div style="padding:10px 0;background-color:#f5f5f5;color:#707070;font-size:15px;text-align:center;">全面<b>可享 15% 折扣</b></div>,-8,,,0
DressesHeroImage,,<link href="[imagePath]rwdWebAssets/saveOnDresses/styles.css" rel="stylesheet"/>      <div id="saveOnDresses">       <div id="saveOnDresses-bkgrd"><div></div></div>       <div id="saveOnDresses-bkgrd-girl1"><div></div></div>       <div id="saveOnDresses-container">        <div id="saveOnDresses-girl1">                 <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/saveOnDresses/girl1.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="saveOnDresses-girl2">                 <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/saveOnDresses/girl2.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="saveOnDresses-girl3">         <div></div>        </div>        <div id="saveOnDresses-text">                 <h3>熱門<br/>夏季圖樣</h3>         <p>25% 折扣<br/>夏季圖樣</p>        </div>       </div>      </div>,-8,,,0
HeaderHardwareLeftAdvertisement,,<div style="padding:10px 0;background-color:#f5f5f5;color:#4d4d4d;font-size:15px;text-align:center;">中午前的訂單 (EST) - 當天出貨</div>,-8,,,0
HeaderHardwareRightAdvertisement,,<div style="padding:10px 0;background-color:#f5f5f5;color:#CA4200;font-size:15px;text-align:center;">查看所有相關「扣件」種類</div>,-8,,,0
HardwareHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="hardwareHeroBanner" class="container">       <div id="hardwareHeroBannerContents" class="espotCont">        <div id="hardwareHeroBanner-houseImg">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/house.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-toolsImg">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/tools.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-screwsImg">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/screws.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-blueprintImg">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/blueprint.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>                <div id="hardwareHeroBanner-bannerText" class="bannerText">         <div class="line1">          您可以在此         </div>          <div class="line2">          買到<span class="highlight">各種</span>         </div>          <div class="line3">          <span class="highlight"><span class="small">of</span> 工具</span>         </div>        </div>        <div class="bannerLine">         完整範圍的工具資源</div>              </div>      </div> ,-8,,,0
HomePowerDrillsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="drillESpotContainer" class="container">       <div id="drillESpot" class="espotCont">        <div id="drillImg">                 <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/drill.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="drillESpot-bannerText" class="bannerText">          <div class="line1">當米爾斯</div>         <div class="line2">電源</div>         <div class="line3">鑽孔機</div>        </div>        <div class="bannerLine">         當米爾斯電源鑽孔機        </div>              </div>      </div> ,-8,,,0
HomeDurableFastenersAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="boltsESpotContainer" class="container">       <div id="boltsESpot" class="espotCont">        <div id="boltsImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/bolts.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="boltsESpot-bannerText" class="bannerText">          <div class="line1">          <span class="highlight large">新品！</span>防觸碰螺栓         </div>         <div class="line2">耐用扣件</div>        </div>        <div class="bannerLine">新品！防拆螺栓耐用扣件      </div>       </div>      </div> ,-8,,,0
HomeBXRBuildersAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="toolsESpotContainer" class="container">       <div id="toolsESpot" class="espotCont">        <div id="toolsESpotBackground">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/espot_background.jpg"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="toolboxImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/tool_box.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div class="bannerText">         <div class="line1">BXR 建置器</div>         <div class="line2">必需品</div>        </div>        <div class="bannerLine">         BXR 建置器必需品        </div>              </div>      </div> ,-8,,,0
FastenersESpotCategoryTitle,,選購 ...,-8,,,0
FastenersESpotCatEntriesTitle,,最暢銷產品,-8,,,0
FastenersHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="fastenersHeroBanner" class="container">       <div id="fastenersHeroBannerContents" class="espotCont">        <div id="fastenersHeroBanner-handyman">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_handyman.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="fastenersHeroBanner-background">                 <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_background.jpg"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>                <div id="fastenersHeroBanner-bannerText" class="bannerText">         <div class="line1">          高強度         </div>          <div class="line2">                   抗震         </div>          <div class="line3">          扣件         </div>        </div>        <div id="fastenersHeroBanner-bannerLine" class="bannerLine">         高強度抗震扣件        </div>       </div>      </div> ,-8,,,0
BoltsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="boltsESpot">     <div id="boltsImg"></div>      <div class="bannerText">      <div class="line1">       <span class="highlight large">新品！</span> 防拆螺栓      </div>       <div class="line2">       耐用扣件      </div>      <div class="bannerLine">       新品！防拆螺栓耐用扣件      </div>          </div>    </div> ,-8,,,0
