AttachmentDescription
identifier,name,shortDescription,longDescription,languageId,delete
MenJackets_Atct_2,Cashmere di lusso,Cashmere di lusso. 15% di sconto sui cappotti cashmere da uomo,,-4,0
MenPants_Atct_1,Jeans,Jeans comodo. 15% di sconto su denim casual da uomo,,-4,0
MenPants_Atct_2,Offerta scarpe,"Offerta scarpe da uomo. Acquistando 2 paia di scarpe, il terzo è in omaggio",,-4,0
MenShirts_Atct_1,Magliette basic,"Offerta magliette basic. Acquistando due articoli, il terzo è in omaggio",,-4,0
MenShirts_Atct_2,Camicia elegante,Offerta camicia elegante. 15% di sconto su camicie eleganti da uomo,,-4,0
MenShoes_Atct_1,Offerta scarpe,"Offerta scarpe da uomo. Acquistando 2 paia di scarpe, il terzo è in omaggio",,-4,0
MenShoes_Atct_2,Cinture in pelle,Cinture in pelle. 20% di sconto sull'intera collezione,,-4,0
MenSuits_Atct_1,Abito da uomo,Offerta abito da uomo. 20% di sconto su completi da uomo,,-4,0
MenSuits_Atct_2,Cravatta di seta,Offerta cravatta di seta. 50% di sconto con l'acquisto dell'abito,,-4,0
MenRow1_Content,Abito da uomo,Abito da uomo. 20% di sconto su completi da uomo,,-4,0
WAcc_Atct_1,Cinture in pelle,Cinture in pelle. 20% di sconto sull'intera collezione,,-4,0
WAcc_Atct_2,Borsetta perfetta,La borsetta perfetta. 25% di sconto sui modelli preferiti,,-4,0
WHB_Atct_1,Borsetta perfetta,Borsetta da sogno. 25% di sconto sulla borsetta perfetta,,-4,0
WHB_Atct_2,Occhiali da sole,Occhiali da sole di design. 35% di sconto sui modelli più esclusivi del momento,,-4,0
WPants_Atct_1,Jeans,Jeans classico. 20% di sconto sul vostro paio di jeans preferito,,-4,0
WPants_Atct_2,Cinture in pelle,Cinture in pelle. 20% di sconto sull'intera collezione,,-4,0
WSB_Atct_1,Jeans,Jeans classico. 20% di sconto sul vostro paio di jeans preferito,,-4,0
WSB_Atct_2,Camicie e camicette,Camicie e camicette. 25% di sconto sull'intera collezione,,-4,0
WSh_Atct_1,Evening Sparkle,Evening Sparkle. 15% di sconto su abiti da sera da donna,,-4,0
WSh_Atct_2,Offerta scarpe,"Offerta scarpe da donna. Acquistando 2 paia di scarpe, il terzo è in omaggio",,-4,0
WSk_Atct_1,Jeans,Jeans classico. 20% di sconto sul vostro paio di jeans preferito,,-4,0
WSk_Atct_2,Svendita abiti estivi,Svendita abiti estivi. 50% di sconto su gonne e abiti estivi da donna ,,-4,0
WSw_Atct_1,Evening Sparkle,Evening Sparkle,,-4,0
WSw_Atct_2,Maglioni comodi,Maglioni comodi,,-4,0
Accessories_Atct_1,Chiaro come il cristallo,Chiaro come il cristallo. 15% di sconto sui monitor esterni,,-4,0
Accessories_Atct_2,Sconto sugli accessori,Sconto sugli accessori. 25% di conto sugli accessori per computer,,-4,0
Appliances_Atct_1,Sempre perfetto,Sempre perfetto. 15% di sconto su macchine per il caffè speciali,,-4,0
Appliances_Atct_2,Sconti sui grandi elettrodomestici da cucina,Sconti sui grandi elettrodomestici da cucina. 15% di sconto sui grandi elettrodomestici da cucina,,-4,0
BathAcc_Atct_1,Asciugamani in cotone,"Asciugamani in cotone. Acquistando 2 asciugamani, il terzo è in omaggio",,-4,0
BathAcc_Atct_2,Accessori bagno,50% di sconto sugli accessori bagno,,-4,0
Components_Atct_1,Desktop personalizzati,Desktop personalizzati. Progetta il sistema dei tuoi sogni,,-4,0
Components_Atct_2,Laptop personalizzati,Laptop personalizzati. Seleziona i componenti adatti alle tue necessità,,-4,0
Desktops_Atct_1,Desktop personalizzati,Desktop personalizzati. Progetta il sistema dei tuoi sogni,,-4,0
Desktops_Atct_2,Sconto sulle stampanti,Sconto sulle stampanti. 50% di sconto con l'acquisto di un desktop,,-4,0
Dairy_Atct_1,Camembert cremoso,Camembert cremoso. $12 al pezzo. Solo questa settimana,,-4,0
Dairy_Atct_2,Latte dissetante,"Latte dissetante. $3,99 a cartone da 2 litri. Solo questa settimana",,-4,0
DesktopsAndLaptops,Desktop e laptop,Desktop e laptop. Configura la tua macchina da sogno,,-4,0
GetReadyForSchool,Pronti per la scuola,Pronti per la scuola. 15% di sconto su una selezione di laptop,,-4,0
PowerOnTheGo,Il potere sempre con te,Il potere sempre con te. 10% di sconto su una selezione di tablet,,-4,0
Fruits_Atct_1,Rosse e deliziose,Rosse e deliziose. $5 per un sacco da 5 kg. Solo questa settimana,,-4,0
Fruits_Atct_2,Frutti di bosco,"Frutti di bosco. $3,99 a confezione. Solo questa settimana",,-4,0
Furniture_Atct_1,Mobili camera da letto,15% di sconto sui mobili della camera da letto,,-4,0
Furniture_Atct_2,Sconti illuminazione,Sconti illuminazione. 40% di sconto su una selezione di lampade da tavolo,,-4,0
FreeDelivery,Consegna gratuita,Consegna gratuita. Consegna gratuita per acquisti di importo superiore a $100,,-4,0
AtlanticLobster,Aragosta dell'Atlantico,"Aragosta dell'Atlantico. $18,99 al kg. Solo questa settimana",,-4,0
CrispRomaine,Lattuga romana,"Lattuga romana. $1,99 al kg. Solo questa settimana",,-4,0
FreeConsultation,Consulenza gratuita,Consulenza gratuita. Richiedi il parere di un esperto con il ritiro di ciascuna prescrizione,,-4,0
NaturalVitamins,Vitamine naturali,Vitamine naturali. 25% di sconto su tutti gli integratori biologici,,-4,0
AutomaticRefills,Ricariche automatiche,Ricariche automatiche. Abbonati oggi alle ricariche automatiche,,-4,0
LivingRoomSale,Vendita sala da pranzo,Vendita sala da pranzo. 15% di sconto sull'arredo della sala da pranzo,,-4,0
PerfectEveryTime,Sempre perfetto,Sempre perfetto. 15% di sconto su macchine per il caffè speciali,,-4,0
SaveOnLighting,Sconti illuminazione,Sconti illuminazione. 40% di sconto su una selezione di lampade da tavolo,,-4,0
Kitchenware_Atct_1,Utensili da cucina inossidabili,Utensili da cucina inossidabili. 20% di sconto sugli utensili da cucina in acciaio inossidabile,,-4,0
Kitchenware_Atct_2,Sconti sui grandi elettrodomestici da cucina,Sconti sui grandi elettrodomestici da cucina. 15% di sconto sui grandi elettrodomestici da cucina,,-4,0
Laptops_Atct_1,Laptop personalizzati,Laptop personalizzati. Seleziona i componenti adatti alle tue necessità,,-4,0
Laptops_Atct_2,Sconto sugli accessori,Sconto sugli accessori. 25% di conto sugli accessori per computer,,-4,0
Lighting_Atct_1,Sconti illuminazione,Sconti illuminazione. 40% di sconto su una selezione di lampade da tavolo,,-4,0
Lighting_Atct_2,Rinnova la sala da pranzo,Rinnova la sala da pranzo. 15% di sconto sull'arredo della sala da pranzo,,-4,0
Magazines_Atct_1,Photoritz Magazine,Photoritz Magazine. 50% di sconto sul rinnovo dell'abbonamento,,-4,0
Magazines_Atct_2,SocietyTime Magazine,SocietyTime Magazine. 25% di sconto per l'abbonamento a 2 anni,,-4,0
Meat_Atct_1,Pollo grigliato glassato al miele,"Pollo grigliato glassato al miele. Petto di pollo a $5,99 al kg",,-4,0
Meat_Atct_2,Sashimi al salmone,"Sashimi al salmone. $18,99 al kg. Solo questa settimana",,-4,0
Medicines_Atct_1,Ricariche automatiche,Ricariche automatiche. Abbonati oggi alle ricariche automatiche,,-4,0
Medicines_Atct_2,Tutte vitamine naturali,Tutte vitamine naturali. 25% di sconto sugli integratori dietetici biologici,,-4,0
SubscribeAndSave,Abbonati e risparmia,Abbonati e risparmia. Ricevi il 25% di sconto abbonandoti a due o più riviste,,-4,0
SubscribeToNewsletters,Abbonati alle newsletter,Abbonati alle newsletter. Abbonati adesso,,-4,0
SubscribeToMagazines,Econo Sense Magazine,"Econo Sense Magazine. Per un periodo limitato, paghi 1 anno e ricevi 2 anni di abbonamento",,-4,0
Newsletters_Atct_1,Abbonati alle newsletter,Abbonati e risparmia. Ricevi il 25% di sconto abbonandoti a 2 o più riviste,,-4,0
Newsletters_Atct_2,Delish Magazine,Delish Magazine. 25% di sconto sul primo anno di abbonamento,,-4,0
Tablets_Atct_1,Il potere sempre con te,Il potere sempre con te. 10% di sconto sui tablet,,-4,0
Tablets_Atct_2,Pronti per la scuola,Pronti per la scuola. 15% di sconto su una selezione di laptop,,-4,0
Tableware_Atct_1,Abbina e combina,"Abbina e combina. Bicchieri a stelo. Acquistando 1 articolo, il secondo è in omaggio",,-4,0
Tableware_Atct_2,Abbina e combina. Piatti,"Abbina e combina. Piatti. Acquistando 1 articolo, il secondo è in omaggio",,-4,0
Vegetables_Atct_1,Carote di campo,Carote di campo. $2 al mazzo. Solo questa settimana,,-4,0
Vegetables_Atct_2,Insalata mista imbustata,"Insalata mista imbustata. $2,29 a confezione. Solo questa settimana",,-4,0
Vitamins_Atct_1,Tutte vitamine naturali,Tutte vitamine naturali. 25% di sconto sugli integratori dietetici biologici,,-4,0
Vitamins_Atct_2,Capsule antinfluenzali,"Capsule antinfluenzali. Sollievo in capsule. $12,99 a bottiglia",,-4,0
