CatalogEntrySEO
PartNumber,LanguageId
AuroraWMDRS-121,-2
AuroraWMDRS-122,-2
AuroraWMDRS-123,-2
AuroraWMDRS-124,-2
AuroraWMDRS-125,-2
AuroraWMDRS-126,-2
AuroraWMDRS-127,-2
AuroraWMDRS-128,-2
AuroraWMDRS-129,-2
AuroraWMDRS-13,-2
AuroraWMDRS-130,-2
AuroraWMDRS-131,-2
AuroraWMDRS-132,-2
AuroraWMDRS-133,-2
AuroraWMDRS-134,-2
AuroraWMDRS-135,-2
AuroraWMDRS-136,-2
AuroraWMDRS-137,-2
AuroraWMDRS-138,-2
AuroraWMDRS-139,-2
AuroraWMDRS-140,-2
AuroraWMDRS-141,-2
AuroraWMDRS-142,-2
AuroraWMDRS-143,-2
AuroraWMDRS-144,-2
AuroraWMDRS-145,-2
AuroraWMDRS-146,-2
AuroraWMDRS-147,-2
AuroraWMDRS-148,-2
AuroraWMDRS-149,-2
AuroraWMDRS-15,-2
AuroraWMDRS-150,-2
AuroraWMDRS-151,-2
AuroraWMDRS-152,-2
AuroraWMDRS-153,-2
AuroraWMDRS-154,-2
AuroraWMDRS-155,-2
AuroraWMDRS-156,-2
AuroraWMDRS-157,-2
AuroraWMDRS-158,-2
AuroraWMDRS-159,-2
AuroraWMDRS-16,-2
AuroraWMDRS-160,-2
AuroraWMDRS-161,-2
AuroraWMDRS-162,-2
AuroraWMDRS-163,-2
AuroraWMDRS-164,-2
AuroraWMDRS-165,-2
AuroraWMDRS-166,-2
AuroraWMDRS-167,-2
AuroraWMDRS-168,-2
AuroraWMDRS-169,-2
AuroraWMDRS-17,-2
AuroraWMDRS-170,-2
AuroraWMDRS-171,-2
AuroraWMDRS-172,-2
AuroraWMDRS-173,-2
AuroraWMDRS-174,-2
AuroraWMDRS-175,-2
AuroraWMDRS-176,-2
AuroraWMDRS-177,-2
AuroraWMDRS-178,-2
AuroraWMDRS-179,-2
AuroraWMDRS-180,-2
AuroraWMDRS-181,-2
AuroraWMDRS-182,-2
AuroraWMDRS-183,-2
AuroraWMDRS-184,-2
AuroraWMDRS-185,-2
AuroraWMDRS-186,-2
AuroraWMDRS-187,-2
AuroraWMDRS-188,-2
AuroraWMDRS-189,-2
AuroraWMDRS-19,-2
AuroraWMDRS-190,-2
AuroraWMDRS-191,-2
AuroraWMDRS-192,-2
AuroraWMDRS-193,-2
AuroraWMDRS-194,-2
AuroraWMDRS-195,-2
AuroraWMDRS-196,-2
AuroraWMDRS-197,-2
AuroraWMDRS-198,-2
AuroraWMDRS-2,-2
AuroraWMDRS-20,-2
AuroraWMDRS-21,-2
AuroraWMDRS-211,-2
AuroraWMDRS-212,-2
AuroraWMDRS-213,-2
AuroraWMDRS-214,-2
AuroraWMDRS-215,-2
AuroraWMDRS-216,-2
AuroraWMDRS-217,-2
AuroraWMDRS-218,-2
AuroraWMDRS-219,-2
AuroraWMDRS-22,-2
AuroraWMDRS-220,-2
AuroraWMDRS-221,-2
AuroraWMDRS-222,-2
AuroraWMDRS-223,-2
AuroraWMDRS-224,-2
AuroraWMDRS-225,-2
AuroraWMDRS-226,-2
AuroraWMDRS-227,-2
AuroraWMDRS-228,-2
AuroraWMDRS-229,-2
AuroraWMDRS-23,-2
AuroraWMDRS-230,-2
AuroraWMDRS-231,-2
AuroraWMDRS-232,-2
AuroraWMDRS-233,-2
AuroraWMDRS-234,-2
AuroraWMDRS-235,-2
AuroraWMDRS-236,-2
AuroraWMDRS-237,-2
AuroraWMDRS-238,-2
AuroraWMDRS-239,-2
AuroraWMDRS-24,-2
AuroraWMDRS-240,-2
AuroraWMDRS-241,-2
AuroraWMDRS-242,-2
AuroraWMDRS-243,-2
AuroraWMDRS-244,-2
AuroraWMDRS-245,-2
AuroraWMDRS-246,-2
AuroraWMDRS-247,-2
AuroraWMDRS-248,-2
AuroraWMDRS-249,-2
AuroraWMDRS-25,-2
AuroraWMDRS-250,-2
AuroraWMDRS-251,-2
AuroraWMDRS-252,-2
AuroraWMDRS-253,-2
AuroraWMDRS-254,-2
AuroraWMDRS-255,-2
AuroraWMDRS-256,-2
AuroraWMDRS-257,-2
AuroraWMDRS-258,-2
AuroraWMDRS-259,-2
AuroraWMDRS-26,-2
AuroraWMDRS-260,-2
AuroraWMDRS-261,-2
AuroraWMDRS-262,-2
AuroraWMDRS-263,-2
AuroraWMDRS-264,-2
AuroraWMDRS-265,-2
AuroraWMDRS-266,-2
AuroraWMDRS-267,-2
AuroraWMDRS-268,-2
AuroraWMDRS-269,-2
AuroraWMDRS-27,-2
AuroraWMDRS-28,-2
AuroraWMDRS-283,-2
AuroraWMDRS-284,-2
AuroraWMDRS-285,-2
AuroraWMDRS-286,-2
AuroraWMDRS-287,-2
AuroraWMDRS-288,-2
AuroraWMDRS-289,-2
AuroraWMDRS-29,-2
AuroraWMDRS-290,-2
AuroraWMDRS-291,-2
AuroraWMDRS-292,-2
AuroraWMDRS-293,-2
AuroraWMDRS-294,-2
AuroraWMDRS-295,-2
AuroraWMDRS-296,-2
AuroraWMDRS-297,-2
AuroraWMDRS-298,-2
AuroraWMDRS-299,-2
AuroraWMDRS-3,-2
AuroraWMDRS-30,-2
AuroraWMDRS-300,-2
AuroraWMDRS-301,-2
AuroraWMDRS-302,-2
AuroraWMDRS-303,-2
AuroraWMDRS-304,-2
AuroraWMDRS-305,-2
AuroraWMDRS-306,-2
AuroraWMDRS-307,-2
AuroraWMDRS-308,-2
AuroraWMDRS-309,-2
AuroraWMDRS-31,-2
AuroraWMDRS-310,-2
AuroraWMDRS-311,-2
AuroraWMDRS-312,-2
AuroraWMDRS-313,-2
AuroraWMDRS-314,-2
AuroraWMDRS-315,-2
AuroraWMDRS-316,-2
AuroraWMDRS-317,-2
AuroraWMDRS-318,-2
AuroraWMDRS-319,-2
AuroraWMDRS-32,-2
AuroraWMDRS-320,-2
AuroraWMDRS-321,-2
AuroraWMDRS-322,-2
AuroraWMDRS-323,-2
AuroraWMDRS-324,-2
AuroraWMDRS-325,-2
AuroraWMDRS-326,-2
AuroraWMDRS-327,-2
AuroraWMDRS-328,-2
AuroraWMDRS-329,-2
AuroraWMDRS-33,-2
AuroraWMDRS-330,-2
AuroraWMDRS-331,-2
AuroraWMDRS-332,-2
AuroraWMDRS-333,-2
AuroraWMDRS-334,-2
AuroraWMDRS-335,-2
AuroraWMDRS-336,-2
AuroraWMDRS-337,-2
AuroraWMDRS-338,-2
AuroraWMDRS-339,-2
AuroraWMDRS-34,-2
AuroraWMDRS-340,-2
AuroraWMDRS-341,-2
AuroraWMDRS-342,-2
AuroraWMDRS-343,-2
AuroraWMDRS-344,-2
AuroraWMDRS-345,-2
AuroraWMDRS-346,-2
AuroraWMDRS-347,-2
AuroraWMDRS-348,-2
AuroraWMDRS-349,-2
AuroraWMDRS-35,-2
AuroraWMDRS-350,-2
AuroraWMDRS-351,-2
AuroraWMDRS-352,-2
AuroraWMDRS-353,-2
AuroraWMDRS-354,-2
AuroraWMDRS-355,-2
AuroraWMDRS-356,-2
AuroraWMDRS-357,-2
AuroraWMDRS-358,-2
AuroraWMDRS-359,-2
AuroraWMDRS-36,-2
AuroraWMDRS-360,-2
AuroraWMDRS-361,-2
AuroraWMDRS-362,-2
AuroraWMDRS-363,-2
AuroraWMDRS-364,-2
AuroraWMDRS-365,-2
AuroraWMDRS-366,-2
AuroraWMDRS-367,-2
AuroraWMDRS-368,-2
AuroraWMDRS-369,-2
AuroraWMDRS-37,-2
AuroraWMDRS-370,-2
AuroraWMDRS-371,-2
AuroraWMDRS-372,-2
AuroraWMDRS-373,-2
AuroraWMDRS-374,-2
AuroraWMDRS-375,-2
AuroraWMDRS-376,-2
AuroraWMDRS-377,-2
AuroraWMDRS-378,-2
AuroraWMDRS-379,-2
AuroraWMDRS-38,-2
AuroraWMDRS-380,-2
AuroraWMDRS-381,-2
AuroraWMDRS-382,-2
AuroraWMDRS-383,-2
AuroraWMDRS-384,-2
AuroraWMDRS-385,-2
AuroraWMDRS-386,-2
AuroraWMDRS-387,-2
AuroraWMDRS-388,-2
AuroraWMDRS-389,-2
AuroraWMDRS-39,-2
AuroraWMDRS-390,-2
AuroraWMDRS-391,-2
AuroraWMDRS-392,-2
AuroraWMDRS-393,-2
AuroraWMDRS-394,-2
AuroraWMDRS-395,-2
AuroraWMDRS-396,-2
AuroraWMDRS-397,-2
AuroraWMDRS-398,-2
AuroraWMDRS-399,-2
AuroraWMDRS-4,-2
AuroraWMDRS-40,-2
AuroraWMDRS-400,-2
AuroraWMDRS-401,-2
AuroraWMDRS-402,-2
AuroraWMDRS-403,-2
AuroraWMDRS-404,-2
AuroraWMDRS-405,-2
AuroraWMDRS-406,-2
AuroraWMDRS-407,-2
AuroraWMDRS-408,-2
AuroraWMDRS-409,-2
AuroraWMDRS-41,-2
AuroraWMDRS-410,-2
AuroraWMDRS-411,-2
AuroraWMDRS-412,-2
AuroraWMDRS-413,-2
AuroraWMDRS-414,-2
AuroraWMDRS-415,-2
AuroraWMDRS-416,-2
AuroraWMDRS-417,-2
AuroraWMDRS-418,-2
AuroraWMDRS-419,-2
AuroraWMDRS-420,-2
AuroraWMDRS-421,-2
AuroraWMDRS-422,-2
AuroraWMDRS-423,-2
AuroraWMDRS-424,-2
AuroraWMDRS-425,-2
AuroraWMDRS-426,-2
AuroraWMDRS-427,-2
AuroraWMDRS-428,-2
AuroraWMDRS-429,-2
AuroraWMDRS-430,-2
AuroraWMDRS-431,-2
AuroraWMDRS-432,-2
AuroraWMDRS-433,-2
AuroraWMDRS-434,-2
AuroraWMDRS-435,-2
AuroraWMDRS-436,-2
AuroraWMDRS-437,-2
AuroraWMDRS-438,-2
AuroraWMDRS-439,-2
AuroraWMDRS-440,-2
AuroraWMDRS-441,-2
AuroraWMDRS-442,-2
AuroraWMDRS-443,-2
AuroraWMDRS-444,-2
AuroraWMDRS-445,-2
AuroraWMDRS-446,-2
AuroraWMDRS-447,-2
AuroraWMDRS-448,-2
AuroraWMDRS-449,-2
AuroraWMDRS-450,-2
AuroraWMDRS-451,-2
AuroraWMDRS-452,-2
AuroraWMDRS-453,-2
AuroraWMDRS-454,-2
AuroraWMDRS-455,-2
AuroraWMDRS-456,-2
AuroraWMDRS-457,-2
AuroraWMDRS-458,-2
AuroraWMDRS-459,-2
AuroraWMDRS-460,-2
AuroraWMDRS-461,-2
AuroraWMDRS-462,-2
AuroraWMDRS-463,-2
AuroraWMDRS-464,-2
AuroraWMDRS-465,-2
AuroraWMDRS-466,-2
AuroraWMDRS-467,-2
AuroraWMDRS-468,-2
AuroraWMDRS-469,-2
AuroraWMDRS-470,-2
AuroraWMDRS-471,-2
AuroraWMDRS-472,-2
AuroraWMDRS-473,-2
AuroraWMDRS-474,-2
AuroraWMDRS-475,-2
AuroraWMDRS-476,-2
AuroraWMDRS-477,-2
AuroraWMDRS-478,-2
AuroraWMDRS-479,-2
AuroraWMDRS-480,-2
AuroraWMDRS-481,-2
AuroraWMDRS-482,-2
AuroraWMDRS-483,-2
AuroraWMDRS-484,-2
AuroraWMDRS-485,-2
AuroraWMDRS-486,-2
AuroraWMDRS-487,-2
AuroraWMDRS-488,-2
AuroraWMDRS-489,-2
AuroraWMDRS-490,-2
AuroraWMDRS-491,-2
AuroraWMDRS-492,-2
AuroraWMDRS-493,-2
AuroraWMDRS-494,-2
AuroraWMDRS-495,-2
AuroraWMDRS-496,-2
AuroraWMDRS-497,-2
AuroraWMDRS-498,-2
AuroraWMDRS-499,-2
AuroraWMDRS-5,-2
AuroraWMDRS-500,-2
AuroraWMDRS-501,-2
AuroraWMDRS-502,-2
AuroraWMDRS-503,-2
AuroraWMDRS-504,-2
AuroraWMDRS-505,-2
AuroraWMDRS-506,-2
AuroraWMDRS-507,-2
AuroraWMDRS-508,-2
AuroraWMDRS-509,-2
AuroraWMDRS-510,-2
AuroraWMDRS-511,-2
AuroraWMDRS-512,-2
AuroraWMDRS-513,-2
AuroraWMDRS-514,-2
AuroraWMDRS-515,-2
AuroraWMDRS-516,-2
AuroraWMDRS-517,-2
AuroraWMDRS-518,-2
AuroraWMDRS-519,-2
AuroraWMDRS-520,-2
AuroraWMDRS-521,-2
AuroraWMDRS-522,-2
AuroraWMDRS-523,-2
AuroraWMDRS-524,-2
AuroraWMDRS-525,-2
AuroraWMDRS-526,-2
AuroraWMDRS-527,-2
AuroraWMDRS-528,-2
AuroraWMDRS-529,-2
AuroraWMDRS-530,-2
AuroraWMDRS-531,-2
AuroraWMDRS-532,-2
AuroraWMDRS-533,-2
AuroraWMDRS-534,-2
AuroraWMDRS-535,-2
AuroraWMDRS-536,-2
AuroraWMDRS-537,-2
AuroraWMDRS-538,-2
AuroraWMDRS-539,-2
AuroraWMDRS-540,-2
AuroraWMDRS-541,-2
AuroraWMDRS-542,-2
AuroraWMDRS-543,-2
AuroraWMDRS-544,-2
AuroraWMDRS-545,-2
AuroraWMDRS-546,-2
AuroraWMDRS-547,-2
AuroraWMDRS-548,-2
AuroraWMDRS-549,-2
AuroraWMDRS-550,-2
AuroraWMDRS-551,-2
AuroraWMDRS-552,-2
AuroraWMDRS-553,-2
AuroraWMDRS-554,-2
AuroraWMDRS-555,-2
AuroraWMDRS-556,-2
AuroraWMDRS-557,-2
AuroraWMDRS-558,-2
AuroraWMDRS-559,-2
AuroraWMDRS-560,-2
AuroraWMDRS-561,-2
AuroraWMDRS-562,-2
AuroraWMDRS-563,-2
AuroraWMDRS-564,-2
AuroraWMDRS-565,-2
AuroraWMDRS-566,-2
AuroraWMDRS-567,-2
AuroraWMDRS-568,-2
AuroraWMDRS-569,-2
AuroraWMDRS-570,-2
AuroraWMDRS-571,-2
AuroraWMDRS-572,-2
AuroraWMDRS-573,-2
AuroraWMDRS-574,-2
AuroraWMDRS-575,-2
AuroraWMDRS-576,-2
AuroraWMDRS-577,-2
AuroraWMDRS-578,-2
AuroraWMDRS-579,-2
AuroraWMDRS-580,-2
AuroraWMDRS-581,-2
AuroraWMDRS-582,-2
AuroraWMDRS-583,-2
AuroraWMDRS-584,-2
AuroraWMDRS-585,-2
AuroraWMDRS-586,-2
AuroraWMDRS-587,-2
AuroraWMDRS-588,-2
AuroraWMDRS-589,-2
AuroraWMDRS-590,-2
AuroraWMDRS-591,-2
AuroraWMDRS-592,-2
AuroraWMDRS-593,-2
AuroraWMDRS-594,-2
AuroraWMDRS-595,-2
AuroraWMDRS-596,-2
AuroraWMDRS-597,-2
AuroraWMDRS-598,-2
AuroraWMDRS-599,-2
AuroraWMDRS-6,-2
AuroraWMDRS-600,-2
AuroraWMDRS-601,-2
AuroraWMDRS-602,-2
AuroraWMDRS-603,-2
AuroraWMDRS-604,-2
AuroraWMDRS-605,-2
AuroraWMDRS-606,-2
AuroraWMDRS-607,-2
AuroraWMDRS-608,-2
AuroraWMDRS-609,-2
AuroraWMDRS-610,-2
AuroraWMDRS-611,-2
AuroraWMDRS-612,-2
AuroraWMDRS-613,-2
AuroraWMDRS-614,-2
AuroraWMDRS-615,-2
AuroraWMDRS-616,-2
AuroraWMDRS-617,-2
AuroraWMDRS-618,-2
AuroraWMDRS-619,-2
AuroraWMDRS-620,-2
AuroraWMDRS-621,-2
AuroraWMDRS-622,-2
AuroraWMDRS-623,-2
AuroraWMDRS-624,-2
AuroraWMDRS-625,-2
AuroraWMDRS-626,-2
AuroraWMDRS-627,-2
AuroraWMDRS-628,-2
AuroraWMDRS-629,-2
AuroraWMDRS-630,-2
AuroraWMDRS-631,-2
AuroraWMDRS-632,-2
AuroraWMDRS-633,-2
AuroraWMDRS-634,-2
AuroraWMDRS-635,-2
AuroraWMDRS-636,-2
AuroraWMDRS-637,-2
AuroraWMDRS-638,-2
AuroraWMDRS-639,-2
AuroraWMDRS-640,-2
AuroraWMDRS-641,-2
AuroraWMDRS-642,-2
AuroraWMDRS-643,-2
AuroraWMDRS-644,-2
AuroraWMDRS-645,-2
AuroraWMDRS-646,-2
AuroraWMDRS-647,-2
AuroraWMDRS-648,-2
AuroraWMDRS-649,-2
AuroraWMDRS-650,-2
AuroraWMDRS-651,-2
AuroraWMDRS-652,-2
AuroraWMDRS-653,-2
AuroraWMDRS-654,-2
AuroraWMDRS-655,-2
AuroraWMDRS-656,-2
AuroraWMDRS-657,-2
AuroraWMDRS-658,-2
AuroraWMDRS-659,-2
AuroraWMDRS-660,-2
AuroraWMDRS-661,-2
AuroraWMDRS-662,-2
AuroraWMDRS-663,-2
AuroraWMDRS-664,-2
AuroraWMDRS-665,-2
AuroraWMDRS-666,-2
AuroraWMDRS-667,-2
AuroraWMDRS-668,-2
AuroraWMDRS-669,-2
AuroraWMDRS-670,-2
AuroraWMDRS-671,-2
AuroraWMDRS-672,-2
AuroraWMDRS-673,-2
AuroraWMDRS-674,-2
AuroraWMDRS-675,-2
AuroraWMDRS-676,-2
AuroraWMDRS-677,-2
AuroraWMDRS-678,-2
AuroraWMDRS-679,-2
AuroraWMDRS-680,-2
AuroraWMDRS-681,-2
AuroraWMDRS-682,-2
AuroraWMDRS-683,-2
AuroraWMDRS-684,-2
AuroraWMDRS-685,-2
AuroraWMDRS-686,-2
AuroraWMDRS-687,-2
AuroraWMDRS-688,-2
AuroraWMDRS-689,-2
AuroraWMDRS-690,-2
AuroraWMDRS-691,-2
AuroraWMDRS-692,-2
AuroraWMDRS-693,-2
AuroraWMDRS-694,-2
AuroraWMDRS-695,-2
AuroraWMDRS-696,-2
AuroraWMDRS-697,-2
AuroraWMDRS-698,-2
AuroraWMDRS-699,-2
AuroraWMDRS-7,-2
AuroraWMDRS-700,-2
AuroraWMDRS-701,-2
AuroraWMDRS-702,-2
AuroraWMDRS-703,-2
AuroraWMDRS-704,-2
AuroraWMDRS-705,-2
AuroraWMDRS-706,-2
AuroraWMDRS-707,-2
AuroraWMDRS-708,-2
AuroraWMDRS-709,-2
AuroraWMDRS-710,-2
AuroraWMDRS-711,-2
AuroraWMDRS-712,-2
AuroraWMDRS-713,-2
AuroraWMDRS-714,-2
AuroraWMDRS-715,-2
AuroraWMDRS-716,-2
AuroraWMDRS-717,-2
AuroraWMDRS-718,-2
AuroraWMDRS-719,-2
AuroraWMDRS-720,-2
AuroraWMDRS-721,-2
AuroraWMDRS-722,-2
AuroraWMDRS-723,-2
AuroraWMDRS-724,-2
AuroraWMDRS-725,-2
AuroraWMDRS-726,-2
AuroraWMDRS-727,-2
AuroraWMDRS-8,-2
AuroraWMDRS-9,-2
BCL014_1401,-2
BCL014_140101,-2
BCL014_140102,-2
BCL014_140103,-2
BCL014_140104,-2
BCL014_140105,-2
BCL014_1402,-2
BCL014_140201,-2
BCL014_140202,-2
BCL014_140203,-2
BCL014_140204,-2
BCL014_140205,-2
BCL014_1403,-2
BCL014_140301,-2
BCL014_140302,-2
BCL014_140303,-2
BCL014_140304,-2
BCL014_140305,-2
BCL014_140306,-2
BCL014_140307,-2
BCL014_1404,-2
BCL014_140401,-2
BCL014_140402,-2
BCL014_140403,-2
BCL014_140404,-2
BCL014_140405,-2
BCL014_140406,-2
BCL014_140407,-2
BCL014_1405,-2
BCL014_140501,-2
BCL014_140502,-2
BCL014_140503,-2
BCL014_140504,-2
BCL014_140505,-2
BCL014_140506,-2
BCL014_140507,-2
BCL014_1406,-2
BCL014_140601,-2
BCL014_140602,-2
BCL014_140603,-2
BCL014_140604,-2
BCL014_140605,-2
BCL014_140606,-2
BCL014_140607,-2
BCL014_1407,-2
BCL014_140701,-2
BCL014_140702,-2
BCL014_140703,-2
BCL014_140704,-2
BCL014_140705,-2
BCL014_1408,-2
BCL014_140801,-2
BCL014_140802,-2
BCL014_140803,-2
BCL014_140804,-2
BCL014_140805,-2
BCL014_1409,-2
BCL014_140901,-2
BCL014_140902,-2
BCL014_140903,-2
BCL014_140904,-2
BCL014_140905,-2
BCL014_140906,-2
BCL014_140907,-2
BCL014_1410,-2
BCL014_141001,-2
BCL014_141002,-2
BCL014_141003,-2
BCL014_141004,-2
BCL014_141005,-2
BCL014_141006,-2
BCL014_141007,-2
BCL014_1411,-2
BCL014_141101,-2
BCL014_141102,-2
BCL014_141103,-2
BCL014_141104,-2
BCL014_141105,-2
BCL014_1412,-2
BCL014_141201,-2
BCL014_141202,-2
BCL014_141203,-2
BCL014_141204,-2
BCL014_141205,-2
BCL014_1413,-2
BCL014_141301,-2
BCL014_141302,-2
BCL014_141303,-2
BCL014_141304,-2
BCL014_141305,-2
BCL014_1414,-2
BCL014_141401,-2
BCL014_141402,-2
BCL014_141403,-2
BCL014_141404,-2
BCL014_141405,-2
BCL014_141406,-2
BCL014_141407,-2
BCL014_1415,-2
BCL014_141501,-2
BCL014_141502,-2
BCL014_141503,-2
BCL014_141504,-2
BCL014_141505,-2
BCL014_1416,-2
BCL014_141601,-2
BCL014_141602,-2
BCL014_141603,-2
BCL014_141604,-2
BCL014_141605,-2
BCL014_141606,-2
BCL014_141607,-2
BCL014_1417,-2
BCL015_1501,-2
BCL015_150101,-2
BCL015_150102,-2
BCL015_150103,-2
BCL015_150104,-2
BCL015_1502,-2
BCL015_150201,-2
BCL015_150202,-2
BCL015_150203,-2
BCL015_150204,-2
BCL015_1503,-2
BCL015_150301,-2
BCL015_150302,-2
BCL015_150303,-2
BCL015_150304,-2
BCL015_1504,-2
BCL015_150401,-2
BCL015_150402,-2
BCL015_150403,-2
BCL015_150404,-2
BCL015_1506,-2
BCL015_150601,-2
BCL015_150602,-2
BCL015_150603,-2
BCL015_150604,-2
BCL015_1507,-2
BCL015_150701,-2
BCL015_150702,-2
BCL015_150703,-2
BCL015_150704,-2
BCL015_1508,-2
BCL015_150801,-2
BCL015_150802,-2
BCL015_150803,-2
BCL015_150804,-2
BCL015_150805,-2
BCL015_1509,-2
BCL015_150901,-2
BCL015_150902,-2
BCL015_150903,-2
BCL015_150904,-2
BCL015_1510,-2
BCL015_151001,-2
BCL015_151002,-2
BCL015_151003,-2
BCL015_151004,-2
BSH016_1601,-2
BSH016_160101,-2
BSH016_1601010,-2
BSH016_1601011,-2
BSH016_1601012,-2
BSH016_1601013,-2
BSH016_1601014,-2
BSH016_1601015,-2
BSH016_160102,-2
BSH016_160103,-2
BSH016_160104,-2
BSH016_160105,-2
BSH016_160106,-2
BSH016_160107,-2
BSH016_160108,-2
BSH016_160109,-2
BSH016_1602,-2
BSH016_160201,-2
BSH016_1602010,-2
BSH016_1602011,-2
BSH016_1602012,-2
BSH016_1602013,-2
BSH016_1602014,-2
BSH016_1602015,-2
BSH016_160202,-2
BSH016_160203,-2
BSH016_160204,-2
BSH016_160205,-2
BSH016_160206,-2
BSH016_160207,-2
BSH016_160208,-2
BSH016_160209,-2
BSH016_1603,-2
BSH016_160301,-2
BSH016_160302,-2
BSH016_160303,-2
BSH016_160304,-2
BSH016_1604,-2
BSH016_160401,-2
BSH016_1604010,-2
BSH016_1604011,-2
BSH016_1604012,-2
BSH016_1604013,-2
BSH016_1604014,-2
BSH016_1604015,-2
BSH016_160402,-2
BSH016_160403,-2
BSH016_160404,-2
BSH016_160405,-2
BSH016_160406,-2
BSH016_160407,-2
BSH016_160408,-2
BSH016_160409,-2
BSH016_1605,-2
BSH016_160501,-2
BSH016_160502,-2
BSH016_160503,-2
BSH016_160504,-2
BSH016_1606,-2
BSH016_160601,-2
BSH016_160602,-2
BSH016_160603,-2
BSH016_160604,-2
BSH016_160605,-2
BSH016_160606,-2
BSH016_1607,-2
BSH016_160701,-2
BSH016_160702,-2
BSH016_160703,-2
BSH016_160704,-2
BSH016_1608,-2
BSH016_160801,-2
BSH016_160802,-2
BSH016_160803,-2
BSH016_160804,-2
CAC024_2401,-2
CAC024_240101,-2
CAC024_2402,-2
CAC024_240201,-2
CAC024_2403,-2
CAC024_240301,-2
CAC024_2404,-2
CAC024_240401,-2
CCM039_3901,-2
CCM039_390101,-2
CCM039_390102,-2
CCM039_3902,-2
CCM039_390201,-2
CCM039_390202,-2
CCM039_390203,-2
CCM039_3903,-2
CCM039_390301,-2
CCM039_390302,-2
CCM039_3904,-2
CCM039_390401,-2
CCM039_390402,-2
