CatalogEntrySEO
PartNumber,LanguageId
AuroraWMDRS-161,-21
AuroraWMDRS-162,-21
AuroraWMDRS-163,-21
AuroraWMDRS-164,-21
AuroraWMDRS-165,-21
AuroraWMDRS-166,-21
AuroraWMDRS-167,-21
AuroraWMDRS-168,-21
AuroraWMDRS-169,-21
AuroraWMDRS-17,-21
AuroraWMDRS-170,-21
AuroraWMDRS-171,-21
AuroraWMDRS-172,-21
AuroraWMDRS-173,-21
AuroraWMDRS-174,-21
AuroraWMDRS-175,-21
AuroraWMDRS-176,-21
AuroraWMDRS-177,-21
AuroraWMDRS-178,-21
AuroraWMDRS-179,-21
AuroraWMDRS-180,-21
AuroraWMDRS-181,-21
AuroraWMDRS-182,-21
AuroraWMDRS-183,-21
AuroraWMDRS-184,-21
AuroraWMDRS-185,-21
AuroraWMDRS-186,-21
AuroraWMDRS-187,-21
AuroraWMDRS-188,-21
AuroraWMDRS-189,-21
AuroraWMDRS-19,-21
AuroraWMDRS-190,-21
AuroraWMDRS-191,-21
AuroraWMDRS-192,-21
AuroraWMDRS-193,-21
AuroraWMDRS-194,-21
AuroraWMDRS-195,-21
AuroraWMDRS-196,-21
AuroraWMDRS-197,-21
AuroraWMDRS-198,-21
AuroraWMDRS-2,-21
AuroraWMDRS-20,-21
AuroraWMDRS-21,-21
AuroraWMDRS-211,-21
AuroraWMDRS-212,-21
AuroraWMDRS-213,-21
AuroraWMDRS-214,-21
AuroraWMDRS-215,-21
AuroraWMDRS-216,-21
AuroraWMDRS-217,-21
AuroraWMDRS-218,-21
AuroraWMDRS-219,-21
AuroraWMDRS-22,-21
AuroraWMDRS-220,-21
AuroraWMDRS-221,-21
AuroraWMDRS-222,-21
AuroraWMDRS-223,-21
AuroraWMDRS-224,-21
AuroraWMDRS-225,-21
AuroraWMDRS-226,-21
AuroraWMDRS-227,-21
AuroraWMDRS-228,-21
AuroraWMDRS-229,-21
AuroraWMDRS-23,-21
AuroraWMDRS-230,-21
AuroraWMDRS-231,-21
AuroraWMDRS-232,-21
AuroraWMDRS-233,-21
AuroraWMDRS-234,-21
AuroraWMDRS-235,-21
AuroraWMDRS-236,-21
AuroraWMDRS-237,-21
AuroraWMDRS-238,-21
AuroraWMDRS-239,-21
AuroraWMDRS-24,-21
AuroraWMDRS-240,-21
AuroraWMDRS-241,-21
AuroraWMDRS-242,-21
AuroraWMDRS-243,-21
AuroraWMDRS-244,-21
AuroraWMDRS-245,-21
AuroraWMDRS-246,-21
AuroraWMDRS-247,-21
AuroraWMDRS-248,-21
AuroraWMDRS-249,-21
AuroraWMDRS-25,-21
AuroraWMDRS-250,-21
AuroraWMDRS-251,-21
AuroraWMDRS-252,-21
AuroraWMDRS-253,-21
AuroraWMDRS-254,-21
AuroraWMDRS-255,-21
AuroraWMDRS-256,-21
AuroraWMDRS-257,-21
AuroraWMDRS-258,-21
AuroraWMDRS-259,-21
AuroraWMDRS-26,-21
AuroraWMDRS-260,-21
AuroraWMDRS-261,-21
AuroraWMDRS-262,-21
AuroraWMDRS-263,-21
AuroraWMDRS-264,-21
AuroraWMDRS-265,-21
AuroraWMDRS-266,-21
AuroraWMDRS-267,-21
AuroraWMDRS-268,-21
AuroraWMDRS-269,-21
AuroraWMDRS-27,-21
AuroraWMDRS-28,-21
AuroraWMDRS-283,-21
AuroraWMDRS-284,-21
AuroraWMDRS-285,-21
AuroraWMDRS-286,-21
AuroraWMDRS-287,-21
AuroraWMDRS-288,-21
AuroraWMDRS-289,-21
AuroraWMDRS-29,-21
AuroraWMDRS-290,-21
AuroraWMDRS-291,-21
AuroraWMDRS-292,-21
AuroraWMDRS-293,-21
AuroraWMDRS-294,-21
AuroraWMDRS-295,-21
AuroraWMDRS-296,-21
AuroraWMDRS-297,-21
AuroraWMDRS-298,-21
AuroraWMDRS-299,-21
AuroraWMDRS-3,-21
AuroraWMDRS-30,-21
AuroraWMDRS-300,-21
AuroraWMDRS-301,-21
AuroraWMDRS-302,-21
AuroraWMDRS-303,-21
AuroraWMDRS-304,-21
AuroraWMDRS-305,-21
AuroraWMDRS-306,-21
AuroraWMDRS-307,-21
AuroraWMDRS-308,-21
AuroraWMDRS-309,-21
AuroraWMDRS-31,-21
AuroraWMDRS-310,-21
AuroraWMDRS-311,-21
AuroraWMDRS-312,-21
AuroraWMDRS-313,-21
AuroraWMDRS-314,-21
AuroraWMDRS-315,-21
AuroraWMDRS-316,-21
AuroraWMDRS-317,-21
AuroraWMDRS-318,-21
AuroraWMDRS-319,-21
AuroraWMDRS-32,-21
AuroraWMDRS-320,-21
AuroraWMDRS-321,-21
AuroraWMDRS-322,-21
AuroraWMDRS-323,-21
AuroraWMDRS-324,-21
AuroraWMDRS-325,-21
AuroraWMDRS-326,-21
AuroraWMDRS-327,-21
AuroraWMDRS-328,-21
AuroraWMDRS-329,-21
AuroraWMDRS-33,-21
AuroraWMDRS-330,-21
AuroraWMDRS-331,-21
AuroraWMDRS-332,-21
AuroraWMDRS-333,-21
AuroraWMDRS-334,-21
AuroraWMDRS-335,-21
AuroraWMDRS-336,-21
AuroraWMDRS-337,-21
AuroraWMDRS-338,-21
AuroraWMDRS-339,-21
AuroraWMDRS-34,-21
AuroraWMDRS-340,-21
AuroraWMDRS-341,-21
AuroraWMDRS-342,-21
AuroraWMDRS-343,-21
AuroraWMDRS-344,-21
AuroraWMDRS-345,-21
AuroraWMDRS-346,-21
AuroraWMDRS-347,-21
AuroraWMDRS-348,-21
AuroraWMDRS-349,-21
AuroraWMDRS-35,-21
AuroraWMDRS-350,-21
AuroraWMDRS-351,-21
AuroraWMDRS-352,-21
AuroraWMDRS-353,-21
AuroraWMDRS-354,-21
AuroraWMDRS-355,-21
AuroraWMDRS-356,-21
AuroraWMDRS-357,-21
AuroraWMDRS-358,-21
AuroraWMDRS-359,-21
AuroraWMDRS-36,-21
AuroraWMDRS-360,-21
AuroraWMDRS-361,-21
AuroraWMDRS-362,-21
AuroraWMDRS-363,-21
AuroraWMDRS-364,-21
AuroraWMDRS-365,-21
AuroraWMDRS-366,-21
AuroraWMDRS-367,-21
AuroraWMDRS-368,-21
AuroraWMDRS-369,-21
AuroraWMDRS-37,-21
AuroraWMDRS-370,-21
AuroraWMDRS-371,-21
AuroraWMDRS-372,-21
AuroraWMDRS-373,-21
AuroraWMDRS-374,-21
AuroraWMDRS-375,-21
AuroraWMDRS-376,-21
AuroraWMDRS-377,-21
AuroraWMDRS-378,-21
AuroraWMDRS-379,-21
AuroraWMDRS-38,-21
AuroraWMDRS-380,-21
AuroraWMDRS-381,-21
AuroraWMDRS-382,-21
AuroraWMDRS-383,-21
AuroraWMDRS-384,-21
AuroraWMDRS-385,-21
AuroraWMDRS-386,-21
AuroraWMDRS-387,-21
AuroraWMDRS-388,-21
AuroraWMDRS-389,-21
AuroraWMDRS-39,-21
AuroraWMDRS-390,-21
AuroraWMDRS-391,-21
AuroraWMDRS-392,-21
AuroraWMDRS-393,-21
AuroraWMDRS-394,-21
AuroraWMDRS-395,-21
AuroraWMDRS-396,-21
AuroraWMDRS-397,-21
AuroraWMDRS-398,-21
AuroraWMDRS-399,-21
AuroraWMDRS-4,-21
AuroraWMDRS-40,-21
AuroraWMDRS-400,-21
AuroraWMDRS-401,-21
AuroraWMDRS-402,-21
AuroraWMDRS-403,-21
AuroraWMDRS-404,-21
AuroraWMDRS-405,-21
AuroraWMDRS-406,-21
AuroraWMDRS-407,-21
AuroraWMDRS-408,-21
AuroraWMDRS-409,-21
AuroraWMDRS-41,-21
AuroraWMDRS-410,-21
AuroraWMDRS-411,-21
AuroraWMDRS-412,-21
AuroraWMDRS-413,-21
AuroraWMDRS-414,-21
AuroraWMDRS-415,-21
AuroraWMDRS-416,-21
AuroraWMDRS-417,-21
AuroraWMDRS-418,-21
AuroraWMDRS-419,-21
AuroraWMDRS-420,-21
AuroraWMDRS-421,-21
AuroraWMDRS-422,-21
AuroraWMDRS-423,-21
AuroraWMDRS-424,-21
AuroraWMDRS-425,-21
AuroraWMDRS-426,-21
AuroraWMDRS-427,-21
AuroraWMDRS-428,-21
AuroraWMDRS-429,-21
AuroraWMDRS-430,-21
AuroraWMDRS-431,-21
AuroraWMDRS-432,-21
AuroraWMDRS-433,-21
AuroraWMDRS-434,-21
AuroraWMDRS-435,-21
AuroraWMDRS-436,-21
AuroraWMDRS-437,-21
AuroraWMDRS-438,-21
AuroraWMDRS-439,-21
AuroraWMDRS-440,-21
AuroraWMDRS-441,-21
AuroraWMDRS-442,-21
AuroraWMDRS-443,-21
AuroraWMDRS-444,-21
AuroraWMDRS-445,-21
AuroraWMDRS-446,-21
AuroraWMDRS-447,-21
AuroraWMDRS-448,-21
AuroraWMDRS-449,-21
AuroraWMDRS-450,-21
AuroraWMDRS-451,-21
AuroraWMDRS-452,-21
AuroraWMDRS-453,-21
AuroraWMDRS-454,-21
AuroraWMDRS-455,-21
AuroraWMDRS-456,-21
AuroraWMDRS-457,-21
AuroraWMDRS-458,-21
AuroraWMDRS-459,-21
AuroraWMDRS-460,-21
AuroraWMDRS-461,-21
AuroraWMDRS-462,-21
AuroraWMDRS-463,-21
AuroraWMDRS-464,-21
AuroraWMDRS-465,-21
AuroraWMDRS-466,-21
AuroraWMDRS-467,-21
AuroraWMDRS-468,-21
AuroraWMDRS-469,-21
AuroraWMDRS-470,-21
AuroraWMDRS-471,-21
AuroraWMDRS-472,-21
AuroraWMDRS-473,-21
AuroraWMDRS-474,-21
AuroraWMDRS-475,-21
AuroraWMDRS-476,-21
AuroraWMDRS-477,-21
AuroraWMDRS-478,-21
AuroraWMDRS-479,-21
AuroraWMDRS-480,-21
AuroraWMDRS-481,-21
AuroraWMDRS-482,-21
AuroraWMDRS-483,-21
AuroraWMDRS-484,-21
AuroraWMDRS-485,-21
AuroraWMDRS-486,-21
AuroraWMDRS-487,-21
AuroraWMDRS-488,-21
AuroraWMDRS-489,-21
AuroraWMDRS-490,-21
AuroraWMDRS-491,-21
AuroraWMDRS-492,-21
AuroraWMDRS-493,-21
AuroraWMDRS-494,-21
AuroraWMDRS-495,-21
AuroraWMDRS-496,-21
AuroraWMDRS-497,-21
AuroraWMDRS-498,-21
AuroraWMDRS-499,-21
AuroraWMDRS-5,-21
AuroraWMDRS-500,-21
AuroraWMDRS-501,-21
AuroraWMDRS-502,-21
AuroraWMDRS-503,-21
AuroraWMDRS-504,-21
AuroraWMDRS-505,-21
AuroraWMDRS-506,-21
AuroraWMDRS-507,-21
AuroraWMDRS-508,-21
AuroraWMDRS-509,-21
AuroraWMDRS-510,-21
AuroraWMDRS-511,-21
AuroraWMDRS-512,-21
AuroraWMDRS-513,-21
AuroraWMDRS-514,-21
AuroraWMDRS-515,-21
AuroraWMDRS-516,-21
AuroraWMDRS-517,-21
AuroraWMDRS-518,-21
AuroraWMDRS-519,-21
AuroraWMDRS-520,-21
AuroraWMDRS-521,-21
AuroraWMDRS-522,-21
AuroraWMDRS-523,-21
AuroraWMDRS-524,-21
AuroraWMDRS-525,-21
AuroraWMDRS-526,-21
AuroraWMDRS-527,-21
AuroraWMDRS-528,-21
AuroraWMDRS-529,-21
AuroraWMDRS-530,-21
AuroraWMDRS-531,-21
AuroraWMDRS-532,-21
AuroraWMDRS-533,-21
AuroraWMDRS-534,-21
AuroraWMDRS-535,-21
AuroraWMDRS-536,-21
AuroraWMDRS-537,-21
AuroraWMDRS-538,-21
AuroraWMDRS-539,-21
AuroraWMDRS-540,-21
AuroraWMDRS-541,-21
AuroraWMDRS-542,-21
AuroraWMDRS-543,-21
AuroraWMDRS-544,-21
AuroraWMDRS-545,-21
AuroraWMDRS-546,-21
AuroraWMDRS-547,-21
AuroraWMDRS-548,-21
AuroraWMDRS-549,-21
AuroraWMDRS-550,-21
AuroraWMDRS-551,-21
AuroraWMDRS-552,-21
AuroraWMDRS-553,-21
AuroraWMDRS-554,-21
AuroraWMDRS-555,-21
AuroraWMDRS-556,-21
AuroraWMDRS-557,-21
AuroraWMDRS-558,-21
AuroraWMDRS-559,-21
AuroraWMDRS-560,-21
AuroraWMDRS-561,-21
AuroraWMDRS-562,-21
AuroraWMDRS-563,-21
AuroraWMDRS-564,-21
AuroraWMDRS-565,-21
AuroraWMDRS-566,-21
AuroraWMDRS-567,-21
AuroraWMDRS-568,-21
AuroraWMDRS-569,-21
AuroraWMDRS-570,-21
AuroraWMDRS-571,-21
AuroraWMDRS-572,-21
AuroraWMDRS-573,-21
AuroraWMDRS-574,-21
AuroraWMDRS-575,-21
AuroraWMDRS-576,-21
AuroraWMDRS-577,-21
AuroraWMDRS-578,-21
AuroraWMDRS-579,-21
AuroraWMDRS-580,-21
AuroraWMDRS-581,-21
AuroraWMDRS-582,-21
AuroraWMDRS-583,-21
AuroraWMDRS-584,-21
AuroraWMDRS-585,-21
AuroraWMDRS-586,-21
AuroraWMDRS-587,-21
AuroraWMDRS-588,-21
AuroraWMDRS-589,-21
AuroraWMDRS-590,-21
AuroraWMDRS-591,-21
AuroraWMDRS-592,-21
AuroraWMDRS-593,-21
AuroraWMDRS-594,-21
AuroraWMDRS-595,-21
AuroraWMDRS-596,-21
AuroraWMDRS-597,-21
AuroraWMDRS-598,-21
AuroraWMDRS-599,-21
AuroraWMDRS-6,-21
AuroraWMDRS-600,-21
AuroraWMDRS-601,-21
AuroraWMDRS-602,-21
AuroraWMDRS-603,-21
AuroraWMDRS-604,-21
AuroraWMDRS-605,-21
AuroraWMDRS-606,-21
AuroraWMDRS-607,-21
AuroraWMDRS-608,-21
AuroraWMDRS-609,-21
AuroraWMDRS-610,-21
AuroraWMDRS-611,-21
AuroraWMDRS-612,-21
AuroraWMDRS-613,-21
AuroraWMDRS-614,-21
AuroraWMDRS-615,-21
AuroraWMDRS-616,-21
AuroraWMDRS-617,-21
AuroraWMDRS-618,-21
AuroraWMDRS-619,-21
AuroraWMDRS-620,-21
AuroraWMDRS-621,-21
AuroraWMDRS-622,-21
AuroraWMDRS-623,-21
AuroraWMDRS-624,-21
AuroraWMDRS-625,-21
AuroraWMDRS-626,-21
AuroraWMDRS-627,-21
AuroraWMDRS-628,-21
AuroraWMDRS-629,-21
AuroraWMDRS-630,-21
AuroraWMDRS-631,-21
AuroraWMDRS-632,-21
AuroraWMDRS-633,-21
AuroraWMDRS-634,-21
AuroraWMDRS-635,-21
AuroraWMDRS-636,-21
AuroraWMDRS-637,-21
AuroraWMDRS-638,-21
AuroraWMDRS-639,-21
AuroraWMDRS-640,-21
AuroraWMDRS-641,-21
AuroraWMDRS-642,-21
AuroraWMDRS-643,-21
AuroraWMDRS-644,-21
AuroraWMDRS-645,-21
AuroraWMDRS-646,-21
AuroraWMDRS-647,-21
AuroraWMDRS-648,-21
AuroraWMDRS-649,-21
AuroraWMDRS-650,-21
AuroraWMDRS-651,-21
AuroraWMDRS-652,-21
AuroraWMDRS-653,-21
AuroraWMDRS-654,-21
AuroraWMDRS-655,-21
AuroraWMDRS-656,-21
AuroraWMDRS-657,-21
AuroraWMDRS-658,-21
AuroraWMDRS-659,-21
AuroraWMDRS-660,-21
AuroraWMDRS-661,-21
AuroraWMDRS-662,-21
AuroraWMDRS-663,-21
AuroraWMDRS-664,-21
AuroraWMDRS-665,-21
AuroraWMDRS-666,-21
AuroraWMDRS-667,-21
AuroraWMDRS-668,-21
AuroraWMDRS-669,-21
AuroraWMDRS-670,-21
AuroraWMDRS-671,-21
AuroraWMDRS-672,-21
AuroraWMDRS-673,-21
AuroraWMDRS-674,-21
AuroraWMDRS-675,-21
AuroraWMDRS-676,-21
AuroraWMDRS-677,-21
AuroraWMDRS-678,-21
AuroraWMDRS-679,-21
AuroraWMDRS-680,-21
AuroraWMDRS-681,-21
AuroraWMDRS-682,-21
AuroraWMDRS-683,-21
AuroraWMDRS-684,-21
AuroraWMDRS-685,-21
AuroraWMDRS-686,-21
AuroraWMDRS-687,-21
AuroraWMDRS-688,-21
AuroraWMDRS-689,-21
AuroraWMDRS-690,-21
AuroraWMDRS-691,-21
AuroraWMDRS-692,-21
AuroraWMDRS-693,-21
AuroraWMDRS-694,-21
AuroraWMDRS-695,-21
AuroraWMDRS-696,-21
AuroraWMDRS-697,-21
AuroraWMDRS-698,-21
AuroraWMDRS-699,-21
AuroraWMDRS-7,-21
AuroraWMDRS-700,-21
AuroraWMDRS-701,-21
AuroraWMDRS-702,-21
AuroraWMDRS-703,-21
AuroraWMDRS-704,-21
AuroraWMDRS-705,-21
AuroraWMDRS-706,-21
AuroraWMDRS-707,-21
AuroraWMDRS-708,-21
AuroraWMDRS-709,-21
AuroraWMDRS-710,-21
AuroraWMDRS-711,-21
AuroraWMDRS-712,-21
AuroraWMDRS-713,-21
AuroraWMDRS-714,-21
AuroraWMDRS-715,-21
AuroraWMDRS-716,-21
AuroraWMDRS-717,-21
AuroraWMDRS-718,-21
AuroraWMDRS-719,-21
AuroraWMDRS-720,-21
AuroraWMDRS-721,-21
AuroraWMDRS-722,-21
AuroraWMDRS-723,-21
AuroraWMDRS-724,-21
AuroraWMDRS-725,-21
AuroraWMDRS-726,-21
AuroraWMDRS-727,-21
AuroraWMDRS-8,-21
AuroraWMDRS-9,-21
BCL014_1401,-21
BCL014_140101,-21
BCL014_140102,-21
BCL014_140103,-21
BCL014_140104,-21
BCL014_140105,-21
BCL014_1402,-21
BCL014_140201,-21
BCL014_140202,-21
BCL014_140203,-21
BCL014_140204,-21
BCL014_140205,-21
BCL014_1403,-21
BCL014_140301,-21
BCL014_140302,-21
BCL014_140303,-21
BCL014_140304,-21
BCL014_140305,-21
BCL014_140306,-21
BCL014_140307,-21
BCL014_1404,-21
BCL014_140401,-21
BCL014_140402,-21
BCL014_140403,-21
BCL014_140404,-21
BCL014_140405,-21
BCL014_140406,-21
BCL014_140407,-21
BCL014_1405,-21
BCL014_140501,-21
BCL014_140502,-21
BCL014_140503,-21
BCL014_140504,-21
BCL014_140505,-21
BCL014_140506,-21
BCL014_140507,-21
BCL014_1406,-21
BCL014_140601,-21
BCL014_140602,-21
BCL014_140603,-21
BCL014_140604,-21
BCL014_140605,-21
BCL014_140606,-21
BCL014_140607,-21
BCL014_1407,-21
BCL014_140701,-21
BCL014_140702,-21
BCL014_140703,-21
BCL014_140704,-21
BCL014_140705,-21
BCL014_1408,-21
BCL014_140801,-21
BCL014_140802,-21
BCL014_140803,-21
BCL014_140804,-21
BCL014_140805,-21
BCL014_1409,-21
BCL014_140901,-21
BCL014_140902,-21
BCL014_140903,-21
BCL014_140904,-21
BCL014_140905,-21
BCL014_140906,-21
BCL014_140907,-21
BCL014_1410,-21
BCL014_141001,-21
BCL014_141002,-21
BCL014_141003,-21
BCL014_141004,-21
BCL014_141005,-21
BCL014_141006,-21
BCL014_141007,-21
BCL014_1411,-21
BCL014_141101,-21
BCL014_141102,-21
BCL014_141103,-21
BCL014_141104,-21
BCL014_141105,-21
BCL014_1412,-21
BCL014_141201,-21
BCL014_141202,-21
BCL014_141203,-21
BCL014_141204,-21
BCL014_141205,-21
BCL014_1413,-21
BCL014_141301,-21
BCL014_141302,-21
BCL014_141303,-21
BCL014_141304,-21
BCL014_141305,-21
BCL014_1414,-21
BCL014_141401,-21
BCL014_141402,-21
BCL014_141403,-21
BCL014_141404,-21
BCL014_141405,-21
BCL014_141406,-21
BCL014_141407,-21
BCL014_1415,-21
BCL014_141501,-21
BCL014_141502,-21
BCL014_141503,-21
BCL014_141504,-21
BCL014_141505,-21
BCL014_1416,-21
BCL014_141601,-21
BCL014_141602,-21
BCL014_141603,-21
BCL014_141604,-21
BCL014_141605,-21
BCL014_141606,-21
BCL014_141607,-21
BCL014_1417,-21
BCL015_1501,-21
BCL015_150101,-21
BCL015_150102,-21
BCL015_150103,-21
BCL015_150104,-21
BCL015_1502,-21
BCL015_150201,-21
BCL015_150202,-21
BCL015_150203,-21
BCL015_150204,-21
BCL015_1503,-21
BCL015_150301,-21
BCL015_150302,-21
BCL015_150303,-21
BCL015_150304,-21
BCL015_1504,-21
BCL015_150401,-21
BCL015_150402,-21
BCL015_150403,-21
BCL015_150404,-21
BCL015_1506,-21
BCL015_150601,-21
BCL015_150602,-21
BCL015_150603,-21
BCL015_150604,-21
BCL015_1507,-21
BCL015_150701,-21
BCL015_150702,-21
BCL015_150703,-21
BCL015_150704,-21
BCL015_1508,-21
BCL015_150801,-21
BCL015_150802,-21
BCL015_150803,-21
BCL015_150804,-21
BCL015_150805,-21
BCL015_1509,-21
BCL015_150901,-21
BCL015_150902,-21
BCL015_150903,-21
BCL015_150904,-21
BCL015_1510,-21
BCL015_151001,-21
BCL015_151002,-21
BCL015_151003,-21
BCL015_151004,-21
BSH016_1601,-21
BSH016_160101,-21
BSH016_1601010,-21
BSH016_1601011,-21
BSH016_1601012,-21
BSH016_1601013,-21
BSH016_1601014,-21
BSH016_1601015,-21
BSH016_160102,-21
BSH016_160103,-21
BSH016_160104,-21
BSH016_160105,-21
BSH016_160106,-21
BSH016_160107,-21
BSH016_160108,-21
BSH016_160109,-21
BSH016_1602,-21
BSH016_160201,-21
BSH016_1602010,-21
BSH016_1602011,-21
BSH016_1602012,-21
BSH016_1602013,-21
BSH016_1602014,-21
BSH016_1602015,-21
BSH016_160202,-21
BSH016_160203,-21
BSH016_160204,-21
BSH016_160205,-21
BSH016_160206,-21
BSH016_160207,-21
BSH016_160208,-21
BSH016_160209,-21
BSH016_1603,-21
BSH016_160301,-21
BSH016_160302,-21
BSH016_160303,-21
BSH016_160304,-21
BSH016_1604,-21
BSH016_160401,-21
BSH016_1604010,-21
BSH016_1604011,-21
BSH016_1604012,-21
BSH016_1604013,-21
BSH016_1604014,-21
BSH016_1604015,-21
BSH016_160402,-21
BSH016_160403,-21
BSH016_160404,-21
BSH016_160405,-21
BSH016_160406,-21
BSH016_160407,-21
BSH016_160408,-21
BSH016_160409,-21
BSH016_1605,-21
BSH016_160501,-21
BSH016_160502,-21
BSH016_160503,-21
BSH016_160504,-21
BSH016_1606,-21
BSH016_160601,-21
BSH016_160602,-21
BSH016_160603,-21
BSH016_160604,-21
BSH016_160605,-21
BSH016_160606,-21
BSH016_1607,-21
BSH016_160701,-21
BSH016_160702,-21
BSH016_160703,-21
BSH016_160704,-21
BSH016_1608,-21
BSH016_160801,-21
BSH016_160802,-21
BSH016_160803,-21
BSH016_160804,-21
CAC024_2401,-21
CAC024_240101,-21
CAC024_2402,-21
CAC024_240201,-21
CAC024_2403,-21
CAC024_240301,-21
CAC024_2404,-21
CAC024_240401,-21
CCM039_3901,-21
CCM039_390101,-21
CCM039_390102,-21
CCM039_3902,-21
CCM039_390201,-21
CCM039_390202,-21
CCM039_390203,-21
CCM039_3903,-21
CCM039_390301,-21
CCM039_390302,-21
CCM039_3904,-21
CCM039_390401,-21
CCM039_390402,-21
