AttachmentDescription
identifier,name,shortDescription,longDescription,languageId,delete
MenShirts_Atct_2,礼服衬衫,礼服衬衫促销 - 男士礼服衬衫 15% 折扣,,-7,0
MenShoes_Atct_1,鞋子促销,"男鞋促销 - 购买 2 双，第 3 双免费",,-7,0
MenShoes_Atct_2,皮带,皮带全系列 20% 折扣,,-7,0
MenSuits_Atct_1,西装,西装促销 - 男士西装 20% 折扣,,-7,0
MenSuits_Atct_2,丝绸领带,丝绸领带与西装一起购买可享受 50% 折扣,,-7,0
MenRow1_Content,西装,西装促销 - 男士西装 20% 折扣,,-7,0
WAcc_Atct_1,皮带,皮带全系列 20% 折扣,,-7,0
WAcc_Atct_2,完美手袋,您最喜爱的完美手袋款式享受 25% 的折扣,,-7,0
WHB_Atct_1,完美手袋,完美手袋促销 - 精美手袋 25% 折扣,,-7,0
WHB_Atct_2,墨镜,本季最流行款式的设计师墨镜 35% 折扣,,-7,0
WPants_Atct_1,牛仔裤,您最喜爱的一条经典牛仔裤可享受 20% 折扣,,-7,0
WPants_Atct_2,皮带,皮带全系列 20% 折扣,,-7,0
WSB_Atct_1,牛仔裤,您最喜爱的一条经典牛仔裤可享受 20% 折扣,,-7,0
WSB_Atct_2,衬衫和上衣,衬衫和上衣全系列 25% 折扣,,-7,0
WSh_Atct_1,闪亮长裙,闪亮长裙享受所有女士长裙 15% 折扣,,-7,0
WSh_Atct_2,鞋子促销,"女鞋促销 - 购买 2 双，第 3 双免费",,-7,0
WSk_Atct_1,牛仔裤,您最喜爱的一条经典牛仔裤可享受 20% 折扣,,-7,0
WSk_Atct_2,夏季大减价,夏季大减价 - 女孩夏季短裙和长裙 50% 折扣 ,,-7,0
WSw_Atct_1,闪亮长裙,闪亮长裙,,-7,0
WSw_Atct_2,舒适毛衣,舒适毛衣,,-7,0
Accessories_Atct_1,清晰锐利,清晰锐利，外接显示器 15% 折扣,,-7,0
Accessories_Atct_2,配件价格优惠,配件价格优惠，计算机配件 25% 折扣,,-7,0
Appliances_Atct_1,完美表现每一次,完美表现每一次，专业咖啡机 15% 折扣,,-7,0
Appliances_Atct_2,大型厨房设备优惠,大型厨房设备优惠，大型厨房设备 15% 折扣,,-7,0
BathAcc_Atct_1,棉质毛巾,"棉质毛巾，购买 2 条，第 3 条免费",,-7,0
BathAcc_Atct_2,浴室配件,浴室配件 50% 折扣,,-7,0
Components_Atct_1,定制台式机,定制台式机，设计您的梦幻系统,,-7,0
Components_Atct_2,定制笔记本电脑,定制笔记本电脑 - 选择最能满足您需求的组件,,-7,0
Desktops_Atct_1,定制台式机,定制台式机，设计您的梦幻系统,,-7,0
Desktops_Atct_2,打印机价格优惠,打印机价格优惠 - 与任意台式机一起购买可享受 50% 折扣,,-7,0
Dairy_Atct_1,乳脂状卡门贝干酪,乳脂状卡门贝干酪 12 美元/块，仅限本周,,-7,0
Dairy_Atct_2,新鲜牛奶,新鲜牛奶 3.99/箱（2 升），仅限本周,,-7,0
DesktopsAndLaptops,台式机和笔记本,定制台式机和笔记本，配置您的梦幻机器,,-7,0
GetReadyForSchool,开学装备优惠,开学装备优惠 - 精选笔记本电脑 15% 折扣,,-7,0
PowerOnTheGo,随时随地，精彩无限,随时随地，精彩无限 - 精选平板电脑 10% 折扣,,-7,0
Fruits_Atct_1,蛇果,蛇果 5 美元/袋（5 公斤)，仅限本周,,-7,0
Fruits_Atct_2,多汁浆果,多汁浆果，3.99 美元/盘，仅限本周,,-7,0
Furniture_Atct_1,卧室家具,卧室家具 15% 折扣,,-7,0
Furniture_Atct_2,灯具价格优惠,灯具价格优惠，精选台灯 40% 折扣,,-7,0
FreeDelivery,免费送货,免费送货 - 消费超过 100 美元时免费送货,,-7,0
AtlanticLobster,大西洋龙虾,大西洋龙虾 18.99 美元一斤，仅限本周,,-7,0
CrispRomaine,爽脆生菜,爽脆生菜 1.99 美元一斤，仅限本周,,-7,0
FreeConsultation,免费咨询,免费咨询 - 购买处方药时可获取专家建议,,-7,0
NaturalVitamins,天然维生素,天然维生素 - 所有有机补充剂 25% 折扣,,-7,0
AutomaticRefills,自动续药,自动续药 - 自动续药，今天就签约吧！,,-7,0
LivingRoomSale,起居室,起居室促销 - 起居室家具 15% 折扣,,-7,0
PerfectEveryTime,完美表现每一次,完美表现每一次，专业咖啡机 15% 折扣,,-7,0
SaveOnLighting,灯具价格优惠,灯具价格优惠，精选台灯 40% 折扣,,-7,0
Kitchenware_Atct_1,不锈钢厨具,不锈钢厨具 - 不锈钢厨具 20% 折扣,,-7,0
Kitchenware_Atct_2,大型厨房设备优惠,大型厨房设备优惠，大型厨房设备 15% 折扣,,-7,0
Laptops_Atct_1,定制笔记本电脑,定制笔记本电脑 - 选择最能满足您需求的组件,,-7,0
Laptops_Atct_2,配件价格优惠,配件价格优惠，计算机配件 25% 折扣,,-7,0
Lighting_Atct_1,灯具价格优惠,灯具价格优惠，精选台灯 40% 折扣,,-7,0
Lighting_Atct_2,升级起居室,升级您的起居室 - 起居室家具 15% 折扣,,-7,0
Magazines_Atct_1,Photoritz 杂志,Photoritz 杂志 - 续订时可享受 50% 折扣,,-7,0
Magazines_Atct_2,SocietyTime 杂志,SocietyTime 杂志 - 订阅 2 年可享受 25% 折扣,,-7,0
Meat_Atct_1,蜜汁烤制,蜜汁烤制鸡脯 5.99 美元/公斤,,-7,0
Meat_Atct_2,三文鱼刺身,三文鱼刺身 18.99 美元/公斤，仅限本周,,-7,0
Medicines_Atct_1,自动续药,自动续药 - 自动续药，今天就签约吧！,,-7,0
Medicines_Atct_2,全天然维生素,全天然维生素 - 有机膳食补充剂 25% 折扣,,-7,0
SubscribeAndSave,订阅优惠,订阅优惠 - 订阅两本或以上杂志可享受 25% 折扣,,-7,0
SubscribeToNewsletters,订阅时事通讯,订阅时事通讯，现在就订阅,,-7,0
SubscribeToMagazines,Econo Sense 杂志,Econo Sense 杂志，在限定的时间内，支付 1 年订阅费可订阅 2 年,,-7,0
Newsletters_Atct_1,订阅时事通讯,订阅优惠 - 订阅两本或以上杂志可享受 25% 折扣,,-7,0
Newsletters_Atct_2,Delish 杂志,Delish 杂志 - 订阅首年可享受 25% 折扣,,-7,0
Tablets_Atct_1,随时随地，精彩无限,随时随地，精彩无限 - 平板电脑 10% 折扣,,-7,0
Tablets_Atct_2,开学装备优惠,开学装备优惠 - 精选笔记本电脑 15% 折扣,,-7,0
Tableware_Atct_1,混合搭配,混合搭配高脚杯，买一送一,,-7,0
Tableware_Atct_2,混合搭配餐盘,混合搭配餐盘，买一送一,,-7,0
Vegetables_Atct_1,种植胡萝卜,种植胡萝卜 2 美元一扎，仅限本周,,-7,0
Vegetables_Atct_2,包装什锦沙拉,包装什锦沙拉，2.29 美元/包装，仅限本周,,-7,0
Vitamins_Atct_1,全天然维生素,全天然维生素 - 有机膳食补充剂 25% 折扣,,-7,0
Vitamins_Atct_2,治感冒的胶丸,治感冒的胶丸 - 缓释胶囊，12.99 美元/瓶,,-7,0
