AttachmentDescription
identifier,name,shortDescription,longDescription,languageId,delete
WSk_Atct_2,Soldes d'été,"Soldes d'été, moins 50 % sur les jupes et robes pour femme",,-2,0
WSw_Atct_1,Reine d'un soir,Reine d'un soir,,-2,0
WSw_Atct_2,Pulls tout doux,Pulls tout doux,,-2,0
Accessories_Atct_1,Crystal Clear,Moins 15 % sur les écrans Crystal Clear,,-2,0
Accessories_Atct_2,Faites des économies sur les accessoires,Bénéficiez de 25 % de réduction sur les accessoires informatiques,,-2,0
Appliances_Atct_1,La perfection à chaque fois,La perfection à chaque fois - Moins 15 % sur les cafetières Specialty Coffee,,-2,0
Appliances_Atct_2,Réductions sur le gros électroménager de cuisine,Moins 15 % sur le gros électroménager de cuisine,,-2,0
BathAcc_Atct_1,Serviettes en coton,"Serviettes en coton Pour 2 serviettes achetées, la troisième gratuite",,-2,0
BathAcc_Atct_2,Accessoires de salle de bain,Moins 50 % sur les accessoires de salle de bain,,-2,0
Components_Atct_1,Bureaux personnalisés,Ordinateurs de bureau personnalisés Créez le système de vos rêves,,-2,0
Components_Atct_2,Ordinateurs portables personnalisés,Ordinateurs portables personnalisés Sélectionnez les composants qui répondent à vos besoins,,-2,0
Desktops_Atct_1,Bureau personnalisé,Ordinateurs de bureau personnalisés Créez le système de vos rêves,,-2,0
Desktops_Atct_2,Faites des économies sur les imprimantes,Moins 50% sur les imprimantes pour tout achat d'ordinateur de bureau,,-2,0
Dairy_Atct_1,Camembert crémeux,"Camembert crémeux 12 $ pièce, cette semaine uniquement !",,-2,0
Dairy_Atct_2,Lait frais,"Lait frais 3,99 $ par carton de 2 L cette semaine uniquement !",,-2,0
DesktopsAndLaptops,Bureaux et ordinateurs portables,Ordinateurs de bureau et portables personnalisés. Configurez la machine de vos rêves,,-2,0
GetReadyForSchool,Prêt pour l'école,Prêt pour l'école Moins 15 % sur une sélection de portables,,-2,0
PowerOnTheGo,Puissance nomade,Puissance nomade Moins 10% sur une sélection de tablettes,,-2,0
Fruits_Atct_1,Pommes Red Delicious,Pommes Red Delicious 5 $ les 5 kg cette semaine uniquement !,,-2,0
Fruits_Atct_2,Mûres généreuses,"Mûres généreuses 3,99 $ par paquet cette semaine uniquement !",,-2,0
Furniture_Atct_1,Meubles de chambre à coucher,Moins 15 % sur les meubles de chambre à coucher,,-2,0
Furniture_Atct_2,Faites des économies sur l'éclairage,Faites des économies sur l'éclairage Moins 40 % sur une sélection de lampes de table,,-2,0
FreeDelivery,Livraison gratuite,Livraison gratuite Livraison gratuite à partir de 100 $ d'achats,,-2,0
AtlanticLobster,Homard de l'Atlantique,"Homard de l'Atlantique 18,99 $ le kg cette semaine uniquement !",,-2,0
CrispRomaine,Romaine croquante,"Romaine croquante 1,99 $ le kg cette semaine uniquement !",,-2,0
FreeConsultation,Consultation gratuite,Consultation gratuite Un avis d'expert à chaque prescription,,-2,0
NaturalVitamins,Vitamines naturelles,Vitamines naturelles Moins 25% sur les suppléments bio,,-2,0
AutomaticRefills,Renouvellements automatiques,Renouvellements automatiques Optez pour les recharges automatiques aujourd'hui !,,-2,0
LivingRoomSale,Soldes sur les salons,"Soldes sur les salons, moins 15 % sur les meubles de salon",,-2,0
PerfectEveryTime,La perfection à chaque fois,La perfection à chaque fois Moins 15% sur les cafetières Speciality Cofffee,,-2,0
SaveOnLighting,Faites des économies sur l'éclairage,Faites des économies sur l'éclairage Moins 40 % sur une sélection de lampes de table,,-2,0
Kitchenware_Atct_1,Batterie de cuisine inox,Batterie de cuisine inox Moins 20 % sur les ustensiles de cuisine en acier inoxydable,,-2,0
Kitchenware_Atct_2,Réductions sur le gros électroménager de cuisine,Moins 15 % sur le gros électroménager de cuisine,,-2,0
Laptops_Atct_1,Ordinateurs portables personnalisés,Ordinateurs portables personnalisés Sélectionnez les composants qui répondent à vos besoins,,-2,0
Laptops_Atct_2,Faites des économies sur les accessoires,Bénéficiez de 25 % de réduction sur les accessoires informatiques,,-2,0
Lighting_Atct_1,Faites des économies sur l'éclairage,Faites des économies sur l'éclairage Moins 40 % sur une sélection de lampes de table,,-2,0
Lighting_Atct_2,Renouvelez vos meubles de salon,Renouvelez vos meubles de salon Moins 15 % sur les meubles de salon,,-2,0
Magazines_Atct_1,Magazine Photoritz,Magazine Photoritz Moins 50 % sur le renouvellement de votre abonnement,,-2,0
Magazines_Atct_2,Magazine SocietyTime,Magazine SocietyTime Moins 25 % sur votre abonnement de deux ans,,-2,0
Meat_Atct_1,Grillé et doré comme le miel,"Grillé et doré comme le miel Blancs de poulet 5,99 $ le kg",,-2,0
Meat_Atct_2,Saumon Sashimi,"Saumon Sashimi 18,99 $ le kg cette semaine uniquement !",,-2,0
Medicines_Atct_1,Renouvellements automatiques,Renouvellements automatiques Optez pour les recharges automatiques aujourd'hui !,,-2,0
Medicines_Atct_2,Toutes les vitamines naturelles,Toutes les vitamines naturelles Moins 25 % sur ces compléments alimentaires,,-2,0
SubscribeAndSave,Abonnez-vous et économisez,Abonnez-vous et économisez Remise de 25 % pour tout abonnement à deux magazines ou plus,,-2,0
SubscribeToNewsletters,Abonnez-vous aux NewsLetters,Abonnez-vous aux NewsLetters maintenant !,,-2,0
SubscribeToMagazines,Magazine Econo Sense,Magazine Econo Sense Offre limitée : abonnez-vous 2 ans et payez une seule année,,-2,0
Newsletters_Atct_1,Abonnez-vous aux Newsletters,Abonnez-vous aux Newsletters Remise de 25 % pour tout abonnement à deux magazines ou plus,,-2,0
Newsletters_Atct_2,Magazine Delish,Magazine Delish Economisez 25 % sur la première année d'abonnement,,-2,0
Tablets_Atct_1,Puissance nomade,Puissance nomade Moins 10 % sur les tablettes,,-2,0
Tablets_Atct_2,Prêt pour l'école,Prêt pour l'école Moins 15 % sur une sélection de portables,,-2,0
Tableware_Atct_1,Combinez nos articles,"Combinez nos verres à pied, 1 gratuit pour 1 acheté",,-2,0
Tableware_Atct_2,Combinez nos assiettes,"Combinez nos assiettes, 1 gratuite pour 1 achetée",,-2,0
Vegetables_Atct_1,Carottes plein champ,Carottes plein champ 2 $ la botte cette semaine uniquement !,,-2,0
Vegetables_Atct_2,Sachet de mesclun,"Sachet de mesclun 2,299 $ le sachet cette semaine uniquement !",,-2,0
Vitamins_Atct_1,Toutes les vitamines naturelles,Toutes les vitamines naturelles Moins 25 % sur ces compléments alimentaires,,-2,0
Vitamins_Atct_2,Gélules contre le rhume,"Gélules contre le rhume Soulagez votre rhume avec ces gélules, 12,99 $ le flacon",,-2,0
